stream,sample_index,receive_gap_ms,exchange_event_gap_ms,sampled_from_total
aggTrade,1187,0.174011,9.000,9062
aggTrade,1196,23.968591,27.000,9062
aggTrade,1205,0.106726,2.000,9062
aggTrade,1214,166.693283,165.000,9062
aggTrade,1223,308.61745,301.000,9062
aggTrade,1232,99.327351,4.000,9062
aggTrade,1241,0.129003,0.0,9062
aggTrade,1250,0.097887,0.0,9062
aggTrade,1259,0.115089,0.0,9062
aggTrade,1268,432.970794,445.000,9062
aggTrade,1277,151.974306,152.000,9062
aggTrade,1286,2159.360028,2160.00,9062
aggTrade,1295,203.494701,204.000,9062
aggTrade,1304,320.38387,289.000,9062
aggTrade,1313,1039.441851,565.000,9062
aggTrade,1323,0.09987,0.0,9062
aggTrade,1332,0.113527,0.0,9062
aggTrade,1341,154.058549,152.000,9062
aggTrade,1350,845.957817,796.000,9062
aggTrade,1359,531.833533,528.000,9062
aggTrade,1368,0.101301,0.0,9062
aggTrade,1377,524.626839,548.000,9062
aggTrade,1386,149.25679,151.000,9062
aggTrade,1395,621.322864,638.000,9062
aggTrade,1404,361.582815,363.000,9062
aggTrade,1413,0.111118,0.0,9062
aggTrade,1422,535.609204,656.000,9062
aggTrade,1431,0.547591,0.0,9062
aggTrade,1440,0.103882,4.000,9062
aggTrade,1449,819.056169,795.000,9062
aggTrade,1458,102.831344,161.000,9062
aggTrade,1468,0.102198,0.0,9062
aggTrade,1477,0.107028,0.0,9062
aggTrade,1486,0.109886,1.000,9062
aggTrade,1495,0.108281,0.0,9062
aggTrade,1504,0.147016,0.0,9062
aggTrade,1513,140.941333,93.000,9062
aggTrade,1522,0.10421,4.000,9062
aggTrade,1531,0.096986,0.0,9062
aggTrade,1540,0.106311,0.0,9062
aggTrade,1549,0.095751,10.00,9062
aggTrade,1558,255.058576,183.000,9062
aggTrade,1567,379.99258,365.000,9062
aggTrade,1576,540.348105,485.000,9062
aggTrade,1585,151.377145,152.000,9062
aggTrade,1594,480.155497,480.00,9062
aggTrade,1603,570.043821,610.00,9062
aggTrade,1613,628.664255,653.000,9062
aggTrade,1622,602.283844,602.000,9062
aggTrade,1631,0.15019,0.0,9062
aggTrade,1640,0.106909,0.0,9062
aggTrade,1649,0.136539,6.000,9062
aggTrade,1658,1283.253742,1284.000,9062
aggTrade,1667,1171.870847,1172.000,9062
aggTrade,1676,123.077919,151.000,9062
aggTrade,1685,0.105817,0.0,9062
aggTrade,1694,179.248596,161.000,9062
aggTrade,1703,0.097439,0.0,9062
aggTrade,1712,295.954909,266.000,9062
aggTrade,1721,0.186017,151.000,9062
aggTrade,1730,0.103899,0.0,9062
aggTrade,1739,0.100938,0.0,9062
aggTrade,1748,495.39491,14.000,9062
aggTrade,1758,0.103218,0.0,9062
aggTrade,1767,0.126058,0.0,9062
aggTrade,1776,0.101784,10.00,9062
aggTrade,1785,0.15591,0.0,9062
aggTrade,1794,52.885533,151.000,9062
aggTrade,1803,302.271253,281.000,9062
aggTrade,1812,0.157755,0.0,9062
aggTrade,1821,1184.586387,1167.000,9062
aggTrade,1830,1048.739189,1025.000,9062
aggTrade,1839,2488.409162,2442.000,9062
aggTrade,1848,685.818573,687.000,9062
aggTrade,1857,0.1024,0.0,9062
aggTrade,1866,0.100473,0.0,9062
aggTrade,1875,599.237356,635.000,9062
aggTrade,1884,558.547791,559.000,9062
aggTrade,1893,0.104692,0.0,9062
aggTrade,1903,0.104081,3.000,9062
aggTrade,1912,49.544645,100.0,9062
aggTrade,1921,62.975221,63.000,9062
aggTrade,1930,133.639743,152.000,9062
aggTrade,1939,448.318935,447.000,9062
aggTrade,1948,656.704426,642.000,9062
aggTrade,1957,378.914849,379.000,9062
aggTrade,1966,286.547377,207.000,9062
aggTrade,1975,0.11192,0.0,9062
aggTrade,1984,0.323721,0.0,9062
aggTrade,1993,0.122458,12.000,9062
aggTrade,2002,10.732444,88.000,9062
aggTrade,2011,963.926052,963.000,9062
aggTrade,2020,0.098509,0.0,9062
aggTrade,2029,0.09826,0.0,9062
aggTrade,2038,0.09929,0.0,9062
aggTrade,2048,0.110767,0.0,9062
aggTrade,2057,723.081125,723.000,9062
aggTrade,2066,274.431595,338.000,9062
aggTrade,2075,0.120124,0.0,9062
aggTrade,2084,0.180741,0.0,9062
aggTrade,2093,132.209537,157.000,9062
aggTrade,2102,745.779971,746.000,9062
aggTrade,2111,718.351129,801.000,9062
aggTrade,2120,0.121467,1.000,9062
aggTrade,2129,911.073279,873.000,9062
aggTrade,2138,201.147036,197.000,9062
aggTrade,2147,59.216623,93.000,9062
aggTrade,2156,0.104552,0.0,9062
aggTrade,2165,0.09973,0.0,9062
aggTrade,2174,0.097941,0.0,9062
aggTrade,2183,0.106912,0.0,9062
aggTrade,2193,0.104709,0.0,9062
aggTrade,2202,0.105958,0.0,9062
aggTrade,2211,0.12426,0.0,9062
aggTrade,2220,0.12553,0.0,9062
aggTrade,2229,0.101665,0.0,9062
aggTrade,2238,0.09864,0.0,9062
aggTrade,2247,0.098494,0.0,9062
aggTrade,2256,0.097854,0.0,9062
aggTrade,2265,0.098258,0.0,9062
aggTrade,2274,0.09931,0.0,9062
aggTrade,2283,0.098479,0.0,9062
aggTrade,2292,0.606833,12.000,9062
aggTrade,2301,0.412919,7.000,9062
aggTrade,2310,10.637865,0.0,9062
aggTrade,2319,0.382988,13.000,9062
aggTrade,2328,378.946589,354.000,9062
aggTrade,2337,228.379338,151.000,9062
aggTrade,2347,132.97899,151.000,9062
aggTrade,2356,0.103671,0.0,9062
aggTrade,2365,68.651408,151.000,9062
aggTrade,2374,0.112275,0.0,9062
aggTrade,2383,150.787083,162.000,9062
aggTrade,2392,507.090655,431.000,9062
aggTrade,2401,152.672295,151.000,9062
aggTrade,2410,0.083365,0.0,9062
aggTrade,2419,0.074282,0.0,9062
aggTrade,2428,204.410704,207.000,9062
aggTrade,2437,119.584895,186.000,9062
aggTrade,2446,174.731101,151.000,9062
aggTrade,2455,402.908884,462.000,9062
aggTrade,2464,633.287376,631.000,9062
aggTrade,2473,229.966229,243.000,9062
aggTrade,2482,152.371092,151.000,9062
aggTrade,2492,0.111431,0.0,9062
aggTrade,2501,0.104323,0.0,9062
aggTrade,2510,614.563923,614.000,9062
aggTrade,2519,0.085055,0.0,9062
aggTrade,2528,0.074099,7.000,9062
aggTrade,2537,165.267084,187.000,9062
aggTrade,2546,0.105894,0.0,9062
aggTrade,2555,381.540762,382.000,9062
aggTrade,2564,1001.473574,1006.000,9062
aggTrade,2573,0.078636,0.0,9062
aggTrade,2582,398.025513,396.000,9062
aggTrade,2591,514.188736,517.000,9062
aggTrade,2600,31.267507,53.000,9062
aggTrade,2609,398.861586,306.000,9062
aggTrade,2618,316.384657,431.000,9062
aggTrade,2627,324.906444,324.000,9062
aggTrade,2637,196.20191,196.000,9062
aggTrade,2646,632.57897,604.000,9062
aggTrade,2655,545.898145,606.000,9062
aggTrade,2664,6.237428,3.000,9062
aggTrade,2673,0.099105,0.0,9062
aggTrade,2682,396.8302,305.000,9062
aggTrade,2691,1034.918796,1034.000,9062
aggTrade,2700,1051.359498,1068.000,9062
aggTrade,2709,635.350787,571.000,9062
aggTrade,2718,0.10758,0.0,9062
aggTrade,2727,0.116708,0.0,9062
aggTrade,2736,150.610584,151.000,9062
aggTrade,2745,298.900845,221.000,9062
aggTrade,2754,204.427412,204.000,9062
aggTrade,2763,237.284128,237.000,9062
aggTrade,2772,4.285314,21.000,9062
aggTrade,2782,149.393144,151.000,9062
aggTrade,2791,111.952053,100.0,9062
aggTrade,2800,0.12582,0.0,9062
aggTrade,2809,247.220155,151.000,9062
aggTrade,2818,390.890222,384.000,9062
aggTrade,2827,0.122354,0.0,9062
aggTrade,2836,402.653486,402.000,9062
aggTrade,2845,452.795243,420.00,9062
aggTrade,2854,158.165336,157.000,9062
aggTrade,2863,936.832292,942.000,9062
aggTrade,2872,0.158929,0.0,9062
aggTrade,2881,0.104992,0.0,9062
aggTrade,2890,153.26857,151.000,9062
aggTrade,2899,729.693412,736.000,9062
aggTrade,2908,140.914988,151.000,9062
aggTrade,2917,417.268007,400.0,9062
aggTrade,2927,0.079835,0.0,9062
aggTrade,2936,0.105653,0.0,9062
aggTrade,2945,0.107784,0.0,9062
aggTrade,2954,929.331613,904.000,9062
aggTrade,2963,632.445298,643.000,9062
aggTrade,2972,172.901509,174.000,9062
aggTrade,2981,131.802785,151.000,9062
aggTrade,2990,373.744125,380.00,9062
aggTrade,2999,547.444488,550.00,9062
aggTrade,3008,1006.10957,1007.000,9062
aggTrade,3017,152.482962,153.000,9062
aggTrade,3026,131.388985,151.000,9062
aggTrade,3035,0.108028,0.0,9062
aggTrade,3044,536.881393,563.000,9062
aggTrade,3053,0.101347,0.0,9062
aggTrade,3062,0.105551,0.0,9062
aggTrade,3072,1440.273108,1440.00,9062
aggTrade,3081,46.639682,52.000,9062
aggTrade,3090,0.1135,0.0,9062
aggTrade,3099,0.109066,0.0,9062
aggTrade,3108,0.103066,0.0,9062
aggTrade,3117,0.262668,0.0,9062
aggTrade,3126,106.620899,151.000,9062
aggTrade,3135,119.036149,182.000,9062
aggTrade,3144,0.102113,0.0,9062
aggTrade,3153,1234.470595,1234.000,9062
aggTrade,3162,654.831882,666.000,9062
aggTrade,3171,96.621753,116.000,9062
aggTrade,3180,354.696829,350.00,9062
aggTrade,3189,863.641636,882.000,9062
aggTrade,3198,333.454509,333.000,9062
aggTrade,3207,647.134264,621.000,9062
aggTrade,3217,0.161057,0.0,9062
aggTrade,3226,939.455902,961.000,9062
aggTrade,3235,2102.416817,2173.000,9062
aggTrade,3244,274.674415,212.000,9062
aggTrade,3253,311.296706,336.000,9062
aggTrade,3262,0.106806,0.0,9062
aggTrade,3271,0.17163,1.000,9062
aggTrade,3280,818.383125,914.000,9062
aggTrade,3289,133.676201,151.000,9062
aggTrade,3298,198.619066,151.000,9062
aggTrade,3307,87.308705,152.000,9062
aggTrade,3316,174.978358,191.000,9062
aggTrade,3325,101.076351,128.000,9062
aggTrade,3334,947.070363,913.000,9062
aggTrade,3343,35.5953,3.000,9062
aggTrade,3352,106.716754,151.000,9062
aggTrade,3362,1141.319092,1140.00,9062
aggTrade,3371,151.819522,151.000,9062
aggTrade,3380,0.07287,4.000,9062
aggTrade,3389,0.069967,5.000,9062
aggTrade,3398,0.113723,0.0,9062
aggTrade,3407,0.110088,0.0,9062
aggTrade,3416,31.508304,19.000,9062
aggTrade,3425,0.109083,3.000,9062
aggTrade,3434,0.098917,0.0,9062
aggTrade,3443,279.927363,280.00,9062
aggTrade,3452,370.855585,366.000,9062
aggTrade,3461,142.013142,151.000,9062
aggTrade,3470,669.426115,674.000,9062
aggTrade,3479,0.163012,0.0,9062
aggTrade,3488,0.200327,0.0,9062
aggTrade,3497,0.20615,1.000,9062
aggTrade,3506,221.329944,219.000,9062
aggTrade,3516,0.107776,0.0,9062
aggTrade,3525,0.100337,0.0,9062
aggTrade,3534,80.721032,151.000,9062
aggTrade,3543,300.829339,301.000,9062
aggTrade,3552,0.096212,1.000,9062
aggTrade,3561,181.925788,183.000,9062
aggTrade,3570,0.161412,0.0,9062
aggTrade,3579,83.119708,26.000,9062
aggTrade,3588,869.492813,871.000,9062
aggTrade,3597,100.532209,20.00,9062
aggTrade,3606,0.098154,0.0,9062
aggTrade,3615,0.209496,0.0,9062
aggTrade,3624,65.349605,33.000,9062
aggTrade,3633,0.107366,7.000,9062
aggTrade,3642,138.47365,151.000,9062
aggTrade,3651,0.135912,0.0,9062
aggTrade,3661,0.103772,0.0,9062
aggTrade,3670,0.09453,0.0,9062
aggTrade,3679,0.095655,0.0,9062
aggTrade,3688,0.080168,0.0,9062
aggTrade,3697,537.589749,537.000,9062
aggTrade,3706,135.783227,151.000,9062
aggTrade,3715,0.067633,0.0,9062
aggTrade,3724,134.358924,134.000,9062
aggTrade,3733,162.12029,162.000,9062
aggTrade,3742,0.116116,0.0,9062
aggTrade,3751,158.26131,151.000,9062
aggTrade,3760,707.977439,707.000,9062
aggTrade,3769,151.045477,151.000,9062
aggTrade,3778,107.74939,151.000,9062
aggTrade,3787,469.979757,430.00,9062
aggTrade,3796,174.061617,174.000,9062
aggTrade,3806,1063.127563,1093.000,9062
aggTrade,3815,9.603289,0.0,9062
aggTrade,3824,0.099875,2.000,9062
aggTrade,3833,159.111261,114.000,9062
aggTrade,3842,393.246447,325.000,9062
aggTrade,3851,0.100112,0.0,9062
aggTrade,3860,0.103443,0.0,9062
aggTrade,3869,60.637375,151.000,9062
aggTrade,3878,29.176047,36.000,9062
aggTrade,3887,529.988205,525.000,9062
aggTrade,3896,134.938578,151.000,9062
aggTrade,3905,234.473984,199.000,9062
aggTrade,3914,188.937242,151.000,9062
aggTrade,3923,0.098787,0.0,9062
aggTrade,3932,0.095911,0.0,9062
aggTrade,3941,85.538131,102.000,9062
aggTrade,3951,0.170874,3.000,9062
aggTrade,3960,474.151061,456.000,9062
aggTrade,3969,151.715135,151.000,9062
aggTrade,3978,273.011911,261.000,9062
aggTrade,3987,0.17097,0.0,9062
aggTrade,3996,0.102853,0.0,9062
aggTrade,4005,0.102972,0.0,9062
aggTrade,4014,0.108559,0.0,9062
aggTrade,4023,0.448803,36.000,9062
aggTrade,4032,190.553041,190.00,9062
aggTrade,4041,0.107721,0.0,9062
aggTrade,4050,174.16437,175.000,9062
aggTrade,4059,111.411265,151.000,9062
aggTrade,4068,0.161957,3.000,9062
aggTrade,4077,197.775726,151.000,9062
aggTrade,4086,151.08408,151.000,9062
aggTrade,4096,1278.422454,1309.000,9062
aggTrade,4105,162.899649,151.000,9062
aggTrade,4114,151.592463,151.000,9062
aggTrade,4123,0.121147,0.0,9062
aggTrade,4132,0.104753,0.0,9062
aggTrade,4141,519.961514,575.000,9062
aggTrade,4150,431.651255,404.000,9062
aggTrade,4159,0.103414,12.000,9062
aggTrade,4168,188.526669,189.000,9062
aggTrade,4177,0.123804,0.0,9062
aggTrade,4186,496.915906,497.000,9062
aggTrade,4195,40.44726,66.000,9062
aggTrade,4204,150.041642,151.000,9062
aggTrade,4213,445.418486,378.000,9062
aggTrade,4222,0.101993,0.0,9062
aggTrade,4231,0.081124,0.0,9062
aggTrade,4241,1084.219579,1085.000,9062
aggTrade,4250,356.373037,356.000,9062
aggTrade,4259,0.106605,0.0,9062
aggTrade,4268,57.420217,10.00,9062
aggTrade,4277,799.660782,712.000,9062
aggTrade,4286,237.263727,151.000,9062
aggTrade,4295,0.103607,0.0,9062
aggTrade,4304,609.55416,569.000,9062
aggTrade,4313,139.096518,151.000,9062
aggTrade,4322,0.110551,1.000,9062
aggTrade,4331,89.131777,151.000,9062
aggTrade,4340,0.170899,0.0,9062
aggTrade,4349,0.181708,0.0,9062
aggTrade,4358,0.107063,7.000,9062
aggTrade,4367,0.111183,14.000,9062
aggTrade,4376,463.095417,526.000,9062
aggTrade,4386,5239.834107,5255.000,9062
aggTrade,4395,0.123756,0.0,9062
aggTrade,4404,0.10363,0.0,9062
aggTrade,4413,0.157582,0.0,9062
aggTrade,4422,528.696029,551.000,9062
aggTrade,4431,281.738797,281.000,9062
aggTrade,4440,0.112227,0.0,9062
aggTrade,4449,0.10736,0.0,9062
aggTrade,4458,164.833911,151.000,9062
aggTrade,4467,0.104321,0.0,9062
aggTrade,4476,420.662224,403.000,9062
aggTrade,4485,0.103163,0.0,9062
aggTrade,4494,707.414435,707.000,9062
aggTrade,4503,38.114947,26.000,9062
aggTrade,4512,149.379482,61.000,9062
aggTrade,4521,971.878309,1022.000,9062
aggTrade,4531,48.228501,3.000,9062
aggTrade,4540,0.101297,0.0,9062
aggTrade,4549,177.375726,178.000,9062
aggTrade,4558,555.094714,556.000,9062
aggTrade,4567,0.101254,0.0,9062
aggTrade,4576,0.098465,0.0,9062
aggTrade,4585,561.440867,562.000,9062
aggTrade,4594,587.406374,591.000,9062
aggTrade,4603,115.290936,151.000,9062
aggTrade,4612,437.824487,352.000,9062
aggTrade,4621,0.155331,0.0,9062
aggTrade,4630,410.134992,375.000,9062
aggTrade,4639,0.114671,0.0,9062
aggTrade,4648,171.080785,195.000,9062
aggTrade,4657,0.111879,0.0,9062
aggTrade,4666,0.119302,0.0,9062
aggTrade,4675,15.298781,17.000,9062
aggTrade,4685,0.188415,4.000,9062
aggTrade,4694,0.120572,0.0,9062
aggTrade,4703,175.940191,158.000,9062
aggTrade,4712,756.291305,785.000,9062
aggTrade,4721,0.113986,0.0,9062
aggTrade,4730,664.386708,665.000,9062
aggTrade,4739,503.626756,525.000,9062
aggTrade,4748,0.107637,0.0,9062
aggTrade,4757,0.114219,0.0,9062
aggTrade,4766,0.099656,1.000,9062
aggTrade,4775,0.099409,0.0,9062
aggTrade,4784,0.100375,0.0,9062
aggTrade,4793,0.104452,0.0,9062
aggTrade,4802,0.187273,0.0,9062
aggTrade,4811,0.10492,151.000,9062
aggTrade,4820,0.097159,23.000,9062
aggTrade,4830,0.097035,1.000,9062
aggTrade,4839,84.37734,192.000,9062
aggTrade,4848,0.103183,0.0,9062
aggTrade,4857,267.408077,230.00,9062
aggTrade,4866,150.596694,151.000,9062
aggTrade,4875,0.19433,0.0,9062
aggTrade,4884,145.58126,146.000,9062
aggTrade,4893,676.32583,677.000,9062
aggTrade,4902,805.216355,805.000,9062
aggTrade,4911,87.685268,31.000,9062
aggTrade,4920,0.097834,0.0,9062
aggTrade,4929,0.100571,0.0,9062
aggTrade,4938,0.100192,0.0,9062
aggTrade,4947,0.096574,0.0,9062
aggTrade,4956,947.873956,946.000,9062
aggTrade,4965,0.108224,3.000,9062
aggTrade,4975,385.246662,386.000,9062
aggTrade,4984,237.374664,237.000,9062
aggTrade,4993,0.157878,0.0,9062
aggTrade,5002,0.156684,25.000,9062
aggTrade,5011,459.941837,429.000,9062
aggTrade,5020,0.103034,0.0,9062
aggTrade,5029,0.101264,0.0,9062
aggTrade,5038,0.09871,0.0,9062
aggTrade,5047,23.759279,0.0,9062
aggTrade,5056,159.025543,151.000,9062
aggTrade,5065,147.023832,194.000,9062
aggTrade,5074,94.538879,165.000,9062
aggTrade,5083,507.565352,500.0,9062
aggTrade,5092,0.111222,112.000,9062
aggTrade,5101,562.417406,562.000,9062
aggTrade,5110,0.11945,4.000,9062
aggTrade,5120,271.32869,297.000,9062
aggTrade,5129,392.973671,395.000,9062
aggTrade,5138,566.121529,613.000,9062
aggTrade,5147,137.418016,151.000,9062
aggTrade,5156,132.884377,133.000,9062
aggTrade,5165,21.592443,3.000,9062
aggTrade,5174,257.669481,257.000,9062
aggTrade,5183,13.073509,16.000,9062
aggTrade,5192,0.168231,0.0,9062
aggTrade,5201,0.149865,0.0,9062
aggTrade,5210,0.160731,2.000,9062
aggTrade,5219,142.193125,173.000,9062
aggTrade,5228,250.684033,202.000,9062
aggTrade,5237,115.239043,151.000,9062
aggTrade,5246,0.135122,0.0,9062
aggTrade,5255,23.459049,7.000,9062
aggTrade,5265,12.36981,84.000,9062
aggTrade,5274,0.101223,1.000,9062
aggTrade,5283,151.025265,151.000,9062
aggTrade,5292,217.348696,218.000,9062
aggTrade,5301,1216.921516,1228.000,9062
aggTrade,5310,0.105216,0.0,9062
aggTrade,5319,0.098651,0.0,9062
aggTrade,5328,0.104401,0.0,9062
aggTrade,5337,0.104965,0.0,9062
aggTrade,5346,233.399516,221.000,9062
aggTrade,5355,282.691073,217.000,9062
aggTrade,5364,0.104995,0.0,9062
aggTrade,5373,0.10885,0.0,9062
aggTrade,5382,144.964119,116.000,9062
aggTrade,5391,150.863266,151.000,9062
aggTrade,5400,147.180274,151.000,9062
aggTrade,5410,165.991559,151.000,9062
aggTrade,5419,0.085515,0.0,9062
aggTrade,5428,162.715639,164.000,9062
aggTrade,5437,373.707858,379.000,9062
aggTrade,5446,264.324151,307.000,9062
aggTrade,5455,431.141042,431.000,9062
aggTrade,5464,0.258185,0.0,9062
aggTrade,5473,0.148544,0.0,9062
aggTrade,5482,0.118052,5.000,9062
aggTrade,5491,0.117388,151.000,9062
aggTrade,5500,0.106155,0.0,9062
aggTrade,5509,0.097799,0.0,9062
aggTrade,5518,568.134595,586.000,9062
aggTrade,5527,155.867546,151.000,9062
aggTrade,5536,0.104325,2.000,9062
aggTrade,5545,0.073357,0.0,9062
aggTrade,5555,183.207607,183.000,9062
aggTrade,5564,334.748357,228.000,9062
aggTrade,5573,0.078094,0.0,9062
aggTrade,5582,0.103287,0.0,9062
aggTrade,5591,0.114478,0.0,9062
aggTrade,5600,0.097433,0.0,9062
aggTrade,5609,0.092844,0.0,9062
aggTrade,5618,0.092763,0.0,9062
aggTrade,5627,0.090105,0.0,9062
aggTrade,5636,0.090769,0.0,9062
aggTrade,5645,333.027884,333.000,9062
aggTrade,5654,42.8285,13.000,9062
aggTrade,5663,0.071053,0.0,9062
aggTrade,5672,135.7285,151.000,9062
aggTrade,5681,152.552114,151.000,9062
aggTrade,5690,0.09618,93.000,9062
aggTrade,5699,401.911999,445.000,9062
aggTrade,5709,42.945582,25.000,9062
aggTrade,5718,28.109635,6.000,9062
aggTrade,5727,138.923132,151.000,9062
aggTrade,5736,0.094878,0.0,9062
aggTrade,5745,0.101923,0.0,9062
aggTrade,5754,69.923617,70.00,9062
aggTrade,5763,923.940587,924.000,9062
aggTrade,5772,0.094804,0.0,9062
aggTrade,5781,0.107954,0.0,9062
aggTrade,5790,0.102633,0.0,9062
aggTrade,5799,0.096772,1.000,9062
aggTrade,5808,0.092026,0.0,9062
aggTrade,5817,0.091458,0.0,9062
aggTrade,5826,0.091651,0.0,9062
aggTrade,5835,0.094345,0.0,9062
aggTrade,5844,0.071101,0.0,9062
aggTrade,5854,0.067206,0.0,9062
aggTrade,5863,0.071469,0.0,9062
aggTrade,5872,0.067612,0.0,9062
aggTrade,5881,0.068964,0.0,9062
aggTrade,5890,0.073066,0.0,9062
aggTrade,5899,0.068502,0.0,9062
aggTrade,5908,0.072259,4.000,9062
aggTrade,5917,0.068709,0.0,9062
aggTrade,5926,0.095723,0.0,9062
aggTrade,5935,0.089411,3.000,9062
aggTrade,5944,112.556503,113.000,9062
aggTrade,5953,31.056416,37.000,9062
aggTrade,5962,0.094165,0.0,9062
aggTrade,5971,0.07486,0.0,9062
aggTrade,5980,0.073335,0.0,9062
aggTrade,5989,0.070631,0.0,9062
aggTrade,5999,0.070588,0.0,9062
aggTrade,6008,20.158822,10.00,9062
aggTrade,6017,0.070583,0.0,9062
aggTrade,6026,0.080539,0.0,9062
aggTrade,6035,0.083766,0.0,9062
aggTrade,6044,0.096162,0.0,9062
aggTrade,6053,0.074901,0.0,9062
aggTrade,6062,0.09751,0.0,9062
aggTrade,6071,5.632515,118.000,9062
aggTrade,6080,127.876929,138.000,9062
aggTrade,6089,159.841766,102.000,9062
aggTrade,6098,186.071322,183.000,9062
aggTrade,6107,0.101637,0.0,9062
aggTrade,6116,0.097936,1.000,9062
aggTrade,6125,0.101882,0.0,9062
aggTrade,6134,0.095091,0.0,9062
aggTrade,6144,0.076569,0.0,9062
aggTrade,6153,0.07214,0.0,9062
aggTrade,6162,0.069539,0.0,9062
aggTrade,6171,0.069125,0.0,9062
aggTrade,6180,0.068949,0.0,9062
aggTrade,6189,0.074739,0.0,9062
aggTrade,6198,0.072618,0.0,9062
aggTrade,6207,0.150655,0.0,9062
aggTrade,6216,126.911778,127.000,9062
aggTrade,6225,85.606235,85.000,9062
aggTrade,6234,0.102643,0.0,9062
aggTrade,6243,116.187389,125.000,9062
aggTrade,6252,38.32301,116.000,9062
aggTrade,6261,0.108398,0.0,9062
aggTrade,6270,96.868708,31.000,9062
aggTrade,6279,167.201412,151.000,9062
aggTrade,6289,0.105733,0.0,9062
aggTrade,6298,0.099261,0.0,9062
aggTrade,6307,0.091287,0.0,9062
aggTrade,6316,0.088511,0.0,9062
aggTrade,6325,0.090616,1.000,9062
aggTrade,6334,618.361006,152.000,9062
aggTrade,6343,106.887405,45.000,9062
aggTrade,6352,18.521735,51.000,9062
aggTrade,6361,0.098236,0.0,9062
aggTrade,6370,0.096947,0.0,9062
aggTrade,6379,206.851726,152.000,9062
aggTrade,6388,52.025345,55.000,9062
aggTrade,6397,0.091439,0.0,9062
aggTrade,6406,180.210451,166.000,9062
aggTrade,6415,76.397662,26.000,9062
aggTrade,6424,0.081554,0.0,9062
aggTrade,6434,0.079139,1.000,9062
aggTrade,6443,0.110186,0.0,9062
aggTrade,6452,0.097506,0.0,9062
aggTrade,6461,0.152437,0.0,9062
aggTrade,6470,0.148708,3.000,9062
aggTrade,6479,0.069056,0.0,9062
aggTrade,6488,0.067708,0.0,9062
aggTrade,6497,0.071692,1.000,9062
aggTrade,6506,0.066954,5.000,9062
aggTrade,6515,0.070274,0.0,9062
aggTrade,6524,0.081648,0.0,9062
aggTrade,6533,0.068304,2.000,9062
aggTrade,6542,0.097881,6.000,9062
aggTrade,6551,0.086841,0.0,9062
aggTrade,6560,135.138484,131.000,9062
aggTrade,6569,0.099667,3.000,9062
aggTrade,6579,0.0689,0.0,9062
aggTrade,6588,6.322858,6.000,9062
aggTrade,6597,0.392477,1.000,9062
aggTrade,6606,0.114188,1.000,9062
aggTrade,6615,356.535799,356.000,9062
aggTrade,6624,0.07548,0.0,9062
aggTrade,6633,0.160373,1.000,9062
aggTrade,6642,0.155358,151.000,9062
aggTrade,6651,0.182003,11.000,9062
aggTrade,6660,0.147019,0.0,9062
aggTrade,6669,2.65198,3.000,9062
aggTrade,6678,7.470807,53.000,9062
aggTrade,6687,0.103915,0.0,9062
aggTrade,6696,0.105876,0.0,9062
aggTrade,6705,0.090243,0.0,9062
aggTrade,6714,0.393961,1.000,9062
aggTrade,6724,0.151567,0.0,9062
aggTrade,6733,0.293451,0.0,9062
aggTrade,6742,0.149557,1.000,9062
aggTrade,6751,0.102733,0.0,9062
aggTrade,6760,0.097467,0.0,9062
aggTrade,6769,0.09727,0.0,9062
aggTrade,6778,0.096816,0.0,9062
aggTrade,6787,0.096801,23.000,9062
aggTrade,6796,0.096956,1.000,9062
aggTrade,6805,0.093749,0.0,9062
aggTrade,6814,91.649548,0.0,9062
aggTrade,6823,0.121443,79.000,9062
aggTrade,6832,138.775574,183.000,9062
aggTrade,6841,162.095186,131.000,9062
aggTrade,6850,0.076554,0.0,9062
aggTrade,6859,0.083268,0.0,9062
aggTrade,6868,0.069761,2.000,9062
aggTrade,6878,30.40092,30.00,9062
aggTrade,6887,0.084384,0.0,9062
aggTrade,6896,248.21107,151.000,9062
aggTrade,6905,189.373218,190.00,9062
aggTrade,6914,227.557444,151.000,9062
aggTrade,6923,91.658455,151.000,9062
aggTrade,6932,0.118413,0.0,9062
aggTrade,6941,0.099994,0.0,9062
aggTrade,6950,0.094897,0.0,9062
aggTrade,6959,161.292026,113.000,9062
aggTrade,6968,165.744744,184.000,9062
aggTrade,6977,0.233595,0.0,9062
aggTrade,6986,27.062328,6.000,9062
aggTrade,6995,429.419551,241.000,9062
aggTrade,7004,152.017015,151.000,9062
aggTrade,7013,149.917647,151.000,9062
aggTrade,7023,144.892333,138.000,9062
aggTrade,7032,513.683467,565.000,9062
aggTrade,7041,246.14527,247.000,9062
aggTrade,7050,0.072406,0.0,9062
aggTrade,7059,0.068567,0.0,9062
aggTrade,7068,0.068889,0.0,9062
aggTrade,7077,0.069105,0.0,9062
aggTrade,7086,0.068833,0.0,9062
aggTrade,7095,0.069543,4.000,9062
aggTrade,7104,0.069307,0.0,9062
aggTrade,7113,53.098668,94.000,9062
aggTrade,7122,190.481334,151.000,9062
aggTrade,7131,129.701477,137.000,9062
aggTrade,7140,274.666942,272.000,9062
aggTrade,7149,0.071379,0.0,9062
aggTrade,7158,0.139289,0.0,9062
aggTrade,7168,0.100869,0.0,9062
aggTrade,7177,0.098763,0.0,9062
aggTrade,7186,0.10354,1.000,9062
