configuration,period,scenario,fold,leverage,trades,long_trades,short_trades,net_return_percent,gross_return_percent,maximum_drawdown_percent,win_rate_percent,profit_factor,expectancy,trading_fees,funding_paid,funding_received,net_funding,liquidation_fees,liquidation_count,exposure_long_percent,exposure_short_percent,average_margin_utilization_percent,average_effective_leverage,minimum_margin_ratio,best_trade_concentration_percent,bankrupt,depleted,warnings,train_start,train_end,validation_start,validation_end,dataset_hash,fold_count,positive_fold_percent,mean_return_percent,median_return_percent,funding_unchanged_by_cost_scenario
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,STRESS_COST,4,1,9,1,8,-1.035188734522153056885095260,-0.1910548826316325714285714284,3.640838871587214783289193136,33.33333333333333333333333333,0.7813858986737817023743335542,-11.50209705024614507650105954,84.65846490359061936000000000,0.890198602599324159757112,1.135278317137894974104719,0.245079714538570814347607,0,0,0.7870370370370370370370370370,4.675925925925925925925925926,1.230047764416461017874953594,0.01230781336180614677789393539,18429.96919415785494944453696,41.43438406435997072626086658,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,VALIDATION,STRESS_COST,CONSOLIDATED,,36,,,,,,,,,334.3654016806856284799999999,,,-5.948298676338406998347824,,,,,,,,,,,,,,,,,4,50.0,0.329358145407702768446987565,0.0190735929473253898596222100,True
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,LOW_COST,1,1,8,0,8,4.183676614737371358389072100,4.225263989816201825000000003,3.283562579538289244600435357,50.0,1.974961971136438198837249383,52.29595768421714197986340118,8.518974387168082386875000000,0.367059707462582694126520,4.727296586747618419908729,4.360236879285035725782209,0,0,0,11.89814814814814814814814815,2.744077488744190859858948554,0.02722601849173763016258373207,18040.49728340945926035067040,30.37064437807641811401984109,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,LOW_COST,2,1,9,5,4,4.455182156667023458555770100,4.611332877777014503571428545,2.905273782122105985824833558,44.44444444444444444444444444,1.924704101911360502864835195,49.50202396296692731728633331,10.90091963883076626794642857,4.935739384430320521220055,0.221586912261982287600629,-4.714152472168338233619426,0,0,6.990740740740740740740740741,3.657407407407407407407407407,2.545865475749161906476938012,0.02564475859624142492555031523,17644.42413473118916464293471,27.28899562482687017468054933,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,LOW_COST,3,1,5,5,0,2.645485592276067758952296700,2.785480454314598750000000005,1.490034903804241872554418403,60.0,2.804115256152096796230374530,52.9097118455213551790459349,6.441823405233950251250000000,7.557662798619148853520326,0,-7.557662798619148853520326,0,0,12.40740740740740740740740741,0,3.09863484514307258112779265,0.03113613648225138090374560473,2.00E+4,36.18833628715425738713472133,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,LOW_COST,4,1,8,1,7,2.21466650973844913301700,2.271593408776560689285714280,2.616710774471018554799507527,37.500,1.491129753765311747254243242,27.68333137173061416271250219,9.628428911945768212053571428,0.947603127493466105399710,4.883342135628078690581871,3.935739008134612585182161,0,0,0.7870370370370370370370370370,12.17592592592592592592592593,3.067819049494085503593268980,0.03030544724753938006784189596,18524.38698850772131990797370,37.70368276177811269121812188,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,LOW_COST,CONSOLIDATED,,30,,,,,,,,,35.49014634317856711812500000,,,-3.975839383367838776175382,,,,,,,,,,,,,,,,,4,100,3.374752718354727927228534725,3.414581103506719558670684400,True
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,BASE_COST,1,1,8,0,8,3.986886912495059316825718300,4.112939418695091550000000003,3.316695467666864043764640017,50.0,1.917034781364833058393650078,49.83608640618824146032147766,16.96141606348104018250000000,0.364873224284643607093556,4.721038667762460472165377,4.356165443477816865071821,0,0,0,11.89814814814814814814814815,2.738758328826049367766260506,0.02718222707095777410572783500,18027.17844776779136584647119,30.25114499537067026841928673,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,BASE_COST,2,1,9,5,4,4.16335103770974612328783600,4.427279268452474307142857116,2.986665224063528348627993631,44.44444444444444444444444444,1.843176640798188787282598906,46.25945597455273470319817713,21.70155412718069699392857143,4.910821807131036714638826,0.219552860038915323065280,-4.691268947092121391573546,0,0,6.990740740740740740740740741,3.657407407407407407407407407,2.535343599498015541979938874,0.02553515392799763025223773931,17631.24397322750695966356690,27.20781118290402930286179464,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,BASE_COST,3,1,5,5,0,2.489862172995006784811955900,2.694089519176958514285714290,1.518928868913054555562901363,60.0,2.632168210755875744155199833,49.79724345990013569623912064,12.87121756830144058571428572,7.551517049893732361661540,0,-7.551517049893732361661540,0,0,12.40740740740740740740740741,0,3.099100225245282449065899089,0.03112992134880355183429605937,2.00E+4,36.25348358691121927225355901,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,BASE_COST,4,1,8,1,7,1.991590678361475439887303700,2.144286222833887228571428564,2.679323243086697300251414986,37.500,1.430697856365872355286705000,24.89488347951844299859129515,19.16946378309529855142857143,0.943562273619691852949110,4.843471609473811535965186,3.899909335854119683016076,0,0,0.7870370370370370370370370370,12.17592592592592592592592593,3.046613782920229464842409628,0.03010512265421646482040240667,18510.89873217202612412748274,37.54885776660461267608382068,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,BASE_COST,CONSOLIDATED,,30,,,,,,,,,70.70365154205847631357142858,,,-3.986711217653917205147189,,,,,,,,,,,,,,,,,4,100,3.157922700390321916203203475,3.238374542745033050818837100,True
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,HIGH_COST,1,1,8,0,8,3.598672968056417789082263100,3.891423416089223814285714288,3.381751633543606198955147157,50.0,1.807254727470408166188023579,44.9834121007052223635282889,33.62335965349427165857142857,0.360573116500497954717700,4.708887966714167092944011,4.348314850213669138226311,0,0,0,11.89814814814814814814814815,2.728358810073049160361457691,0.02709694058510294402202738719,18000.54077648445557683807279,30.02375804551139182059757150,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,HIGH_COST,2,1,9,5,4,3.588170679236328745749805300,4.064747545514781042857142832,3.156296653707794661271231897,44.44444444444444444444444444,1.693395510162920366260130125,39.86856310262587495277561374,43.01117118578008142142857144,4.862116041416854641215570,0.215600599351706351910382,-4.646515442065148289305188,0,0,6.990740740740740740740740741,3.657407407407407407407407407,2.514805435141860710888393661,0.02532109293535878323884636055,17604.88365022014254970483129,27.05078963932236456245947066,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,HIGH_COST,3,1,5,5,0,2.179508487496458468080469200,2.511829331163688242857142862,1.576656788125263544009770611,60.0,2.326297105196868018390238412,43.59016974992916936160938156,25.69283214934531098428571429,7.539252217377666493381664,0,-7.539252217377666493381664,0,0,12.40740740740740740740740741,0,3.100030830124641576150376800,0.03111750255692370608874960199,2.00E+4,36.39280340533459911970651415,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,HIGH_COST,4,1,8,1,7,1.547603211452843027721532700,1.889253273153349285714285708,2.804308485249472793730831683,37.500,1.319083351428421515769220442,19.34504014316053784651915681,37.98927114457489175142857143,0.935600125278027732884910,4.759865099802293685038165,3.824264974524265952153255,0,0,0.7870370370370370370370370370,12.17592592592592592592592593,3.002346053090572707205393904,0.02968581351599369548705166142,18483.92221950063573256650081,37.21096891698179757568822323,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,HIGH_COST,CONSOLIDATED,,30,,,,,,,,,140.3166341331945558157142857,,,-4.013187834704879692307286,,,,,,,,,,,,,,,,,4,100,2.728488836560512007658517575,2.883839583366393606915137250,True
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,STRESS_COST,1,1,8,0,8,2.829076478507068947523556700,3.446096732660160428571428574,3.507229042629358591710473594,50.0,1.606036235888457045125844271,35.36345598133836184404445901,66.03329654144694135428571428,0.352234461982867745394352,4.683505588120660994892881,4.331271126137793249498529,0,0,0,11.89814814814814814814814815,2.705402338447870861578946216,0.02690495321400908326905897468,17947.26543391778399882127597,29.66811126254268013085956134,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-01-02T00:00:00+00:00,2024-12-31T23:59:59.999000+00:00,2025-01-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,c481a30cfd29774c5ac3c88865d80f80a9d0df7789efd24cc898cf4b4a7dd872,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,STRESS_COST,2,1,9,5,4,2.426533710100620716878270700,3.315055972516352828571428547,3.493606101648420652191810966,44.44444444444444444444444444,1.430321496424985389451250020,26.96148566778467463198078538,84.29775260073319839428571429,4.762533161944649765450627,0.208059521104636990420555,-4.554473640840012775030072,0,0,6.990740740740740740740740741,3.657407407407407407407407407,2.473529995925180383523246524,0.02489109173144676462181371853,17552.16300420541372978736007,26.89468080411270401279019297,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-04-01T00:00:00+00:00,2025-03-31T23:59:59.999000+00:00,2025-04-01T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,0ee8c2a5fc594ceb05315602958b73e3205db92dfdd4766ea8b2c34ce13051d2,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,STRESS_COST,3,1,5,5,0,1.562354267974929848717140900,2.149384168500409800000000004,1.691873299038431951321289332,60.0,1.832315378292844981773563116,31.24708535949859697434281526,51.18816129524731908000000001,7.514828757300676048285924,0,-7.514828757300676048285924,0,0,12.40740740740740740740740741,0,3.101891443334924527039221534,0.03109271100533560982829406829,2.00E+4,36.71438150363531252340586085,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-06-30T00:00:00+00:00,2025-06-29T23:59:59.999000+00:00,2025-06-30T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,fe37378d111ea376ca5028a72626f352a4050859db839351a331073f39b98ed7,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,STRESS_COST,4,1,8,1,7,0.683356861261494123297857900,1.392996684579077399999999995,3.053362298226776699116237439,37.500,1.129194310041911532567144269,8.541960765768676541223225968,74.64489261615329254285714286,0.920209875483546508585306,4.601120159878511381228257,3.680910284394964872642951,0,0,0.7870370370370370370370370370,12.17592592592592592592592593,2.917963137298776459118476993,0.02888656946980772207898610052,18429.96919415785494944453696,36.57867112891117193298248143,False,False,LIQUIDATION_MODEL_APPROXIMATE;MAINTENANCE_MARGIN_APPROXIMATE,2024-09-28T00:00:00+00:00,2025-09-27T23:59:59.999000+00:00,2025-09-28T00:00:00+00:00,2025-12-26T23:59:59.999000+00:00,f39c7a3fdeffb86306cf1254477317805b9d38d3a5674f86a63ce31d48798347,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,VALIDATION,STRESS_COST,CONSOLIDATED,,30,,,,,,,,,276.1641030535807513714285715,,,-4.057120987607930701174516,,,,,,,,,,,,,,,,,4,100,1.875330329461028409104206550,1.994443989037775282797705800,True
