market,mode,variant_id,period,scenario,date,close,sma_200,previous_20_high,previous_20_low,exit_channel,macro_side,breakout_long,breakout_short,position_side,risk_mode,risk_percent,risk_budget,initial_stop,risk_per_unit,quantity,macro_exit_true,donchian_exit_true,reason_code
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-06T00:00:00+00:00,1567.42,1646.36665,1679.40,1248.00,,BELOW,False,False,FLAT,NORMAL,1,99.444264119933305288969671,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-07T00:00:00+00:00,1567.52,1639.2977,1679.40,1248.00,,BELOW,False,False,FLAT,NORMAL,1,99.444264119933305288969671,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-08T00:00:00+00:00,1333.40,1631.1628,1679.40,1248.00,,BELOW,False,False,FLAT,NORMAL,1,99.444264119933305288969671,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-09T00:00:00+00:00,1101.49,1622.01885,1679.40,1195.22,,BELOW,False,True,FLAT,NORMAL,1,99.444264119933305288969671,1679.40,577.91,,False,False,ENTER_SHORT_APPROVED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-10T00:00:00+00:00,1298.21,1613.91505,1679.40,1071.14,1679.40,BELOW,False,False,SHORT,NORMAL,1,99.101382969169579659540999,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-11T00:00:00+00:00,1288.64,1605.3277,1679.40,1071.14,1679.40,BELOW,False,False,SHORT,NORMAL,1,99.117217829853251422342539,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-12T00:00:00+00:00,1256.82,1597.5724,1679.40,1071.14,1679.40,BELOW,False,False,SHORT,NORMAL,1,99.172448549993681038342539,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-13T00:00:00+00:00,1220.78,1589.23845,1679.40,1071.14,1679.40,BELOW,False,False,SHORT,NORMAL,1,99.234147589139548474656651,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-14T00:00:00+00:00,1242.89,1580.77595,1679.40,1071.14,1679.40,BELOW,False,False,SHORT,NORMAL,1,99.196369533360178822616883,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-15T00:00:00+00:00,1252.81,1572.96315,1679.40,1071.14,1666.80,BELOW,False,False,SHORT,NORMAL,1,99.179153130688124871608283,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-16T00:00:00+00:00,1215.78,1565.41655,1679.40,1071.14,1638.50,BELOW,False,False,SHORT,NORMAL,1,99.242504661195395469608283,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-17T00:00:00+00:00,1199.70,1557.29815,1679.40,1071.14,1608.00,BELOW,False,False,SHORT,NORMAL,1,99.269773808210926172439609,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-18T00:00:00+00:00,1212.04,1549.08255,1679.40,1071.14,1580.54,BELOW,False,False,SHORT,NORMAL,1,99.248136247394829074529285,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-19T00:00:00+00:00,1216.91,1541.26255,1679.40,1071.14,1350.00,BELOW,False,False,SHORT,NORMAL,1,99.240117711994069683438015,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-20T00:00:00+00:00,1141.57,1532.2716,1679.40,1071.14,1350.00,BELOW,False,False,SHORT,NORMAL,1,99.369682919085346147806357,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-21T00:00:00+00:00,1106.95,1524.0745,1679.40,1071.14,1309.88,BELOW,False,False,SHORT,NORMAL,1,99.428827396555021605433263,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-22T00:00:00+00:00,1139.11,1516.3121,1679.40,1071.14,1292.00,BELOW,False,False,SHORT,NORMAL,1,99.373503070747884946383585,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-23T00:00:00+00:00,1183.83,1509.05715,1679.40,1071.14,1292.00,BELOW,False,False,SHORT,NORMAL,1,99.296497838519379754383585,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-24T00:00:00+00:00,1202.92,1502.47725,1679.40,1071.14,1292.00,BELOW,False,False,SHORT,NORMAL,1,99.263741858955118558274775,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-25T00:00:00+00:00,1198.55,1497.3326,1666.80,1071.14,1292.00,BELOW,False,False,SHORT,NORMAL,1,99.271416381711882915814929,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-26T00:00:00+00:00,1204.84,1491.6525,1638.50,1071.14,1268.20,BELOW,False,False,SHORT,NORMAL,1,99.260259428068431690030333,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-27T00:00:00+00:00,1193.26,1487.1989,1608.00,1071.14,1238.00,BELOW,False,False,SHORT,NORMAL,1,99.279903805227058305811017,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-28T00:00:00+00:00,1167.21,1483.23605,1580.54,1071.14,1238.00,BELOW,False,False,SHORT,NORMAL,1,99.324382102591286250758745,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-29T00:00:00+00:00,1215.74,1479.2723,1350.00,1071.14,1238.00,BELOW,False,False,SHORT,NORMAL,1,99.241325039664038655217065,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-11-30T00:00:00+00:00,1294.02,1475.4674,1350.00,1071.52,1238.00,BELOW,False,False,SHORT,NORMAL,1,99.107423563880018306859033,,,,False,True,DONCHIAN_EXIT_10
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-01T00:00:00+00:00,1275.70,1471.12555,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-02T00:00:00+00:00,1295.00,1467.4861,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-03T00:00:00+00:00,1239.76,1463.2349,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-04T00:00:00+00:00,1278.82,1460.058,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-05T00:00:00+00:00,1258.66,1456.254,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-06T00:00:00+00:00,1270.72,1452.81415,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-07T00:00:00+00:00,1230.83,1449.0986,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-08T00:00:00+00:00,1279.73,1445.2841,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-09T00:00:00+00:00,1262.31,1441.7334,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-10T00:00:00+00:00,1265.88,1438.17,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-11T00:00:00+00:00,1262.43,1434.77215,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-12T00:00:00+00:00,1274.88,1432.19145,1312.99,1071.52,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-13T00:00:00+00:00,1321.06,1430.164,1312.99,1127.01,,BELOW,True,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-14T00:00:00+00:00,1307.76,1427.7441,1350.00,1150.25,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-15T00:00:00+00:00,1266.26,1425.01315,1354.40,1150.25,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-16T00:00:00+00:00,1166.20,1420.8548,1354.40,1150.25,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-17T00:00:00+00:00,1186.45,1417.07865,1354.40,1150.25,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-18T00:00:00+00:00,1182.45,1413.9054,1354.40,1150.25,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-19T00:00:00+00:00,1167.21,1410.5746,1354.40,1154.70,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-20T00:00:00+00:00,1216.21,1407.7849,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-21T00:00:00+00:00,1213.21,1404.8324,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-22T00:00:00+00:00,1217.39,1401.8924,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-23T00:00:00+00:00,1219.50,1398.69435,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-24T00:00:00+00:00,1219.96,1395.7311,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-25T00:00:00+00:00,1217.96,1392.8658,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-26T00:00:00+00:00,1227.57,1390.0635,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-27T00:00:00+00:00,1211.29,1387.8102,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-28T00:00:00+00:00,1189.93,1386.0989,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-29T00:00:00+00:00,1200.35,1384.9289,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-30T00:00:00+00:00,1199.66,1384.882,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2022-12-31T00:00:00+00:00,1196.10,1384.8209,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-01T00:00:00+00:00,1199.96,1384.63825,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-02T00:00:00+00:00,1213.23,1385.36555,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-03T00:00:00+00:00,1214.23,1386.00675,1354.40,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-04T00:00:00+00:00,1256.39,1387.31825,1311.86,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-05T00:00:00+00:00,1251.08,1387.93425,1279.76,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-06T00:00:00+00:00,1268.54,1388.6378,1275.00,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-07T00:00:00+00:00,1263.65,1389.3287,1277.77,1148.00,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-08T00:00:00+00:00,1289.65,1390.52995,1277.77,1148.00,,BELOW,True,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-09T00:00:00+00:00,1320.32,1391.413,1296.00,1162.50,,BELOW,True,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-10T00:00:00+00:00,1335.30,1391.9674,1345.00,1177.50,,BELOW,False,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-11T00:00:00+00:00,1389.26,1392.7057,1348.70,1177.50,,BELOW,True,False,FLAT,NORMAL,1,99.104633688250361036859033,,,,False,False,DONCHIAN_SHORT_BREAKOUT_NOT_CONFIRMED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-12T00:00:00+00:00,1415.84,1393.79885,1400.00,1177.50,,ABOVE,True,False,FLAT,NORMAL,1,99.104633688250361036859033,1191.50,224.34,,False,False,ENTER_LONG_APPROVED
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-13T00:00:00+00:00,1450.94,1395.09405,1439.36,1177.50,1203.05,ABOVE,True,False,LONG,NORMAL,1,99.249617185264724415519033,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-14T00:00:00+00:00,1550.27,1397.1279,1465.49,1177.50,1212.16,ABOVE,True,False,LONG,NORMAL,1,99.678529595846958587959033,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-15T00:00:00+00:00,1553.47,1399.39865,1644.92,1177.50,1233.00,ABOVE,False,False,LONG,NORMAL,1,99.688415752040547039561485,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-16T00:00:00+00:00,1577.11,1401.92995,1644.92,1177.50,1233.00,ABOVE,False,False,LONG,NORMAL,1,99.790044123940707324229963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-17T00:00:00+00:00,1565.84,1404.46295,1644.92,1177.50,1256.30,ABOVE,False,False,LONG,NORMAL,1,99.738406628954608102789963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-18T00:00:00+00:00,1511.66,1406.6886,1644.92,1180.00,1256.30,ABOVE,False,False,LONG,NORMAL,1,99.498057762270966288849963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-19T00:00:00+00:00,1551.11,1409.07465,1644.92,1180.00,1284.81,ABOVE,False,False,LONG,NORMAL,1,99.669546539952163949289963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-20T00:00:00+00:00,1659.01,1411.61855,1644.92,1190.26,1316.74,ABOVE,True,False,LONG,NORMAL,1,100.142037054713870435589963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-21T00:00:00+00:00,1627.63,1414.0977,1680.00,1190.80,1319.52,ABOVE,False,False,LONG,NORMAL,1,100.001847699532890435589963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-22T00:00:00+00:00,1628.14,1416.30655,1682.44,1191.50,1358.00,ABOVE,False,False,LONG,NORMAL,1,100.001939863637627166529963,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-23T00:00:00+00:00,1626.90,1418.25645,1682.44,1203.05,1400.70,ABOVE,False,False,LONG,NORMAL,1,99.994313411821695292424523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-24T00:00:00+00:00,1555.99,1419.96875,1682.44,1212.16,1448.70,ABOVE,False,False,LONG,NORMAL,1,99.680304697931165917184523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-25T00:00:00+00:00,1611.41,1421.9434,1682.44,1233.00,1501.21,ABOVE,False,False,LONG,NORMAL,1,99.921994539117263947764523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-26T00:00:00+00:00,1600.69,1424.1078,1682.44,1233.00,1501.21,ABOVE,False,False,LONG,NORMAL,1,99.872734721826651448044523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-27T00:00:00+00:00,1597.08,1426.61345,1682.44,1256.30,1501.21,ABOVE,False,False,LONG,NORMAL,1,99.854763627522770894724523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-28T00:00:00+00:00,1571.52,1429.28165,1682.44,1256.30,1501.21,ABOVE,False,False,LONG,NORMAL,1,99.740254664159613476324523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-29T00:00:00+00:00,1645.67,1431.93905,1682.44,1284.81,1509.87,ABOVE,False,False,LONG,NORMAL,1,100.064264887221825643784523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-30T00:00:00+00:00,1565.92,1433.8036,1682.44,1316.74,1512.30,ABOVE,False,False,LONG,NORMAL,1,99.711389201772218615104523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-01-31T00:00:00+00:00,1585.02,1435.5758,1682.44,1319.52,1512.30,ABOVE,False,False,LONG,NORMAL,1,99.793308387235863260584523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-02-01T00:00:00+00:00,1641.80,1437.00795,1682.44,1358.00,1512.30,ABOVE,False,False,LONG,NORMAL,1,100.040943052345194082504523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-02-02T00:00:00+00:00,1643.81,1438.53565,1682.44,1400.70,1512.30,ABOVE,False,False,LONG,NORMAL,1,100.047590356650941542944523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-02-03T00:00:00+00:00,1663.68,1438.95345,1717.00,1448.70,1512.30,ABOVE,False,False,LONG,NORMAL,1,100.132803391869111041204523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-02-04T00:00:00+00:00,1666.44,1439.5787,1717.00,1501.21,1512.30,ABOVE,False,False,LONG,NORMAL,1,100.142741861394554154064523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-02-05T00:00:00+00:00,1628.98,1440.1169,1717.00,1501.21,1529.04,ABOVE,False,False,LONG,NORMAL,1,99.975803701419269544344523,,,,False,False,POSITION_ALREADY_OPEN
futures,long-short,TF_DONCHIAN_10_FIXED_RISK,DEVELOPMENT,BASE,2023-02-06T00:00:00+00:00,1613.90,1440.30945,1717.00,1501.21,1529.04,ABOVE,False,False,LONG,NORMAL,1,99.907321589311959901064523,,,,False,False,POSITION_ALREADY_OPEN
