partition,feature_left,feature_right,left_bin,right_bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,500,500,323,100.0,-10.039785307696011,-10.05268317880655,0.0,-10.052778041799998,-10.052659807716763,-8.118635404853492,-11.760323455099853,10.058603663643483,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,5000,100,323,100.0,-10.032993465617016,-10.052707071026667,0.0,-10.87450501359213,-9.104551155706863,-8.118635404853492,-11.760323455099853,10.077066181268867,-8.48448149628354e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,5000,1000,323,100.0,-10.032993465617016,-10.052707071026667,0.0,-10.87450501359213,-9.104551155706863,-8.118635404853492,-11.760323455099853,10.077066181268867,-8.48448149628354e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,5000,500,323,100.0,-10.032993465617016,-10.052707071026667,0.0,-10.87450501359213,-9.104551155706863,-8.118635404853492,-11.760323455099853,10.077066181268867,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,60000,100,323,99.69040247678019,-9.955263149669905,-10.421338841581655,0.0,-13.162657750541877,-5.777756656000169,-8.118635404853492,-11.760323455099853,10.061744091423705,-5.404232338872158e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,60000,1000,323,99.69040247678019,-9.955263149669905,-10.421338841581655,0.0,-13.162657750541877,-5.777756656000169,-8.118635404853492,-11.760323455099853,10.061744091423705,-5.404232338872158e-25
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,HIGH,MID,60000,500,323,99.69040247678019,-9.955263149669905,-10.421338841581655,0.0,-13.162657750541877,-5.777756656000169,-8.118635404853492,-11.760323455099853,10.061744091423705,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,1000,100,134,100.0,-10.034604809399713,-10.052702624321773,0.0,-10.052704013836452,-10.052644746242974,-7.307722355685549,-10.672029312412858,10.05351485512063,-2.7151043945050048e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,1000,1000,134,100.0,-10.034604809399713,-10.052702624321773,0.0,-10.052704013836452,-10.052644746242974,-7.307722355685549,-10.672029312412858,10.05351485512063,-2.7151043945050048e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,1000,500,134,100.0,-10.034604809399713,-10.052702624321773,0.0,-10.052704013836452,-10.052644746242974,-7.307722355685549,-10.672029312412858,10.05351485512063,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,15000,100,134,100.0,-9.742406739568045,-9.789183944654194,0.0,-10.7905393648266,-9.104055386529852,-7.307722355685549,-10.672029312412858,10.043678585188873,-3.6200383222894034e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,15000,1000,134,100.0,-9.742406739568045,-9.789183944654194,0.0,-10.7905393648266,-9.104055386529852,-7.307722355685549,-10.672029312412858,10.043678585188873,-3.6200383222894034e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,15000,500,134,100.0,-9.742406739568045,-9.789183944654194,0.0,-10.7905393648266,-9.104055386529852,-7.307722355685549,-10.672029312412858,10.043678585188873,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,250,100,134,100.0,-10.040901933826587,-10.052702624321773,0.0,-10.052704013836452,-10.052702624321773,-7.307722355685549,-10.672029312412858,10.047613355117536,-2.6757867006174847e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,250,1000,134,100.0,-10.040901933826587,-10.052702624321773,0.0,-10.052704013836452,-10.052702624321773,-7.307722355685549,-10.672029312412858,10.047613355117536,-2.6757867006174847e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,250,500,134,100.0,-10.040901933826587,-10.052702624321773,0.0,-10.052704013836452,-10.052702624321773,-7.307722355685549,-10.672029312412858,10.047613355117536,0.0
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,3000,100,134,100.0,-10.058210162709731,-10.052702624321773,0.0,-10.052704013836452,-9.789183944654194,-7.307722355685549,-10.672029312412858,10.050367922007107,-3.0299051576922353e-24
ENGINEERING_SAMPLE,imbalance_10,microprice_edge_bps,LOW,HIGH,3000,1000,134,100.0,-10.058210162709731,-10.052702624321773,0.0,-10.052704013836452,-9.789183944654194,-7.307722355685549,-10.672029312412858,10.050367922007107,-3.0299051576922353e-24
