anchor_id,side,notional,activation,immediate_exit_pnl_bps,elastic_exit_pnl_bps,incremental_pnl_bps,maximum_additional_capture_bps,profit_giveback_bps,exit_reason,partial_exit,slippage_bps,adverse_selection_after_exit_bps,mark_price_used,post_event_research_only
40938c078ef35ff8667dde95dcd1057f4ca3ec6f4bb6f806ff45d5d16af3153b,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
901f492a7ff250e70d73f34253b4ff61857ec1a2c6e5474370ed8fe14df6bdbd,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
63d99c53ddd13cdcdf430611edee690afab9f0f44e7a9961ec2cbba1eb265865,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
dfd92e0f22ff3c5593570d3fab0d9933921f03f83dcdfc5860413cdb30714e33,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
3745b0b15c523a380ada04b10ec15720a4af991b6eb56bd4f3bfe4bdaaab2eed,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
d7897810e3c2bf4bf050c684589616be074c188fe1f9415ca9cb62b05b6330be,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
9acdf5874ea7a45fa4a54d49bba97d2f04b0f50b504ed69b573a29a17f70379e,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
424fb0dc3cd77e63f5ba2c4c6c8881842f4b39dccb0eec4b34b73d515c3dbd03,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
21047cf88a682229811878727781138482d701e44c39917dbe76da6fddf2f479,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
7d590a1a90c7270ecfeb9074ade75aba82ace74fa587cfbd85aad055d8df0b57,SHORT,100,True,5.66796231357471798555072000,4.187876227690358010349560000,-1.480086085884359975201160000,0,0,NO_NEW_PEAK_300MS,False,0E-21,-1.055966209081309398099261000,False,True
