partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,1000,500,6027,99.93363198938111,-10.057447628268706,-10.052677903213905,0.0,-10.05277302582948,-10.052616063297203,-8.17167979976675,-12.317190380487094,10.054104994179967,0.00015058598371952474
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,15000,100,6027,99.12062385929981,-10.110558671409589,-10.052669020393108,0.0,-11.894248081114375,-8.156409418609554,-8.171598515587261,-12.317098013665307,10.05195789317986,1.8237650818772133e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,15000,1000,6027,99.12062385929981,-10.1107080249845,-10.052669020393108,0.0,-11.894248081114375,-8.156409418609554,-8.171717069267027,-12.317231078076738,10.052107338414151,0.0001676828851093109
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,15000,500,6027,99.12062385929981,-10.110662175301849,-10.052669020393108,0.0,-11.894248081114375,-8.156409418609554,-8.17167979976675,-12.317190380487094,10.052061459732705,0.00012180420366408901
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,250,100,6027,99.96681599469056,-10.054480060886926,-10.052679013777183,0.0,-10.052752136210819,-10.052619941352061,-8.171598515587261,-12.317098013665307,10.053365849532002,2.10142145328598e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,250,1000,6027,99.96681599469056,-10.054645529137073,-10.052679013777183,0.0,-10.052752136210819,-10.052619941352061,-8.171717069267027,-12.317231078076738,10.053531398584791,0.00018656326732290721
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,250,500,6027,99.96681599469056,-10.054600250087411,-10.052679013777183,0.0,-10.052752136210819,-10.052619941352061,-8.17167979976675,-12.317190380487094,10.053486097556007,0.00014126223853810015
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,3000,100,6027,99.80089596814335,-10.064824196196838,-10.052675959840839,0.0,-10.737428460006113,-9.472578849330104,-8.171598515587261,-12.317098013665307,10.052372812892893,2.8434524758068463e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,3000,1000,6027,99.80089596814335,-10.065028741508693,-10.052675959840839,0.0,-10.737428460006113,-9.472578849330104,-8.171717069267027,-12.317231078076738,10.05257748676249,0.0002331083943544844
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,3000,500,6027,99.80089596814335,-10.064970804346885,-10.052675959840839,0.0,-10.737428460006113,-9.472578849330104,-8.17167979976675,-12.317190380487094,10.052519512720732,0.0001751343525982879
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,30000,100,6027,98.30761572921851,-10.17333706869985,-10.052692066404129,0.0,-13.002339834630607,-7.364868783911331,-8.171598515587261,-12.317098013665307,10.053943285364642,3.001733629503452e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,30000,1000,6027,98.30761572921851,-10.173552730635198,-10.052692066404129,0.0,-13.002339834630607,-7.364868783911331,-8.171717069267027,-12.317231078076738,10.054159086326315,0.0002458182979692345
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,30000,500,6027,98.30761572921851,-10.173486365264829,-10.052692066404129,0.0,-13.002339834630607,-7.364868783911331,-8.17167979976675,-12.317190380487094,10.054092679688877,0.0001794116605304411
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,500,100,6027,99.95022399203584,-10.055090442881442,-10.052677903213905,0.0,-10.052757426683275,-10.052618002253178,-8.171598515587261,-12.317098013665307,10.053738235036262,2.8393469716034088e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,500,1000,6027,99.95022399203584,-10.055270011611038,-10.052677903213905,0.0,-10.052757426683275,-10.052618002253178,-8.171717069267027,-12.317231078076738,10.053917888694924,0.00020804712837645418
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,500,500,6027,99.95022399203584,-10.055219829651778,-10.052677903213905,0.0,-10.052757426683275,-10.052618002253178,-8.17167979976675,-12.317190380487094,10.053867683196058,0.00015784162951129702
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,5000,100,6027,99.73452795752448,-10.07839522269374,-10.052674016611155,0.0,-11.053496988126419,-9.210663479661784,-8.171598515587261,-12.317098013665307,10.054952374518095,1.7784034200131924e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,5000,1000,6027,99.73452795752448,-10.078530710580281,-10.052674016611155,0.0,-11.053496988126419,-9.210663479661784,-8.171717069267027,-12.317231078076738,10.055087944443015,0.00015335395912100777
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,5000,500,6027,99.73452795752448,-10.078487790635002,-10.052674016611155,0.0,-11.053496988126419,-9.210663479661784,-8.17167979976675,-12.317190380487094,10.055044997687187,0.00011040720329208129
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,60000,100,6027,96.36635141861623,-10.342940125528234,-10.105400802501357,0.0,-15.372183462259976,-6.09745416172009,-8.171598515587261,-12.317098013665307,10.053318908912196,2.757800254992287e-05
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,60000,1000,6027,96.36635141861623,-10.343139607443579,-10.105400802501357,0.0,-15.372183462259976,-6.09745416172009,-8.171717069267027,-12.317231078076738,10.053518547112326,0.0002272162026803479
ENGINEERING_SAMPLE,volatility_1s_bps,Q1,60000,500,6027,96.36635141861623,-10.343080868616715,-10.105400802501357,0.0,-15.372183462259976,-6.09745416172009,-8.17167979976675,-12.317190380487094,10.053459765396449,0.00016843448680111599
