partition,feature,bin,horizon_ms,notional,samples,executable_percent,mean_net_return_bps,median_net_return_bps,positive_percent,p10_net_return_bps,p90_net_return_bps,mean_mfe_bps,mean_mae_bps,average_cost_bps,average_depth_slippage_bps
ENGINEERING_SAMPLE,book_age_ms,Q1,30000,100,7192,98.31757508342604,-9.915939970579112,-10.052675083448284,0.0,-12.845023696682464,-6.991691723373951,-7.733523100694014,-11.949757491878085,10.05190953360082,3.1316250628505874e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,30000,1000,7192,98.31757508342604,-9.916134782654197,-10.052675083448284,0.0,-12.845023696682464,-6.991691723373951,-7.733605466409615,-11.949842465265741,10.052104289551366,0.0002260722011749034
ENGINEERING_SAMPLE,book_age_ms,Q1,30000,500,7192,98.31757508342604,-9.916043665556254,-10.052675083448284,0.0,-12.845023696682464,-6.991691723373951,-7.733581518289085,-11.94981587885153,10.052013190452348,0.0001349731021561799
ENGINEERING_SAMPLE,book_age_ms,Q1,500,100,7192,99.95828698553949,-10.050929551956035,-10.052736166309996,0.0,-10.05281968978661,-10.052670923860113,-7.733523100694014,-11.949757491878085,10.05139050162056,4.945224834864662e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,500,1000,7192,99.95828698553949,-10.051203706616388,-10.052736166309996,0.0,-10.05281968978661,-10.052670923860113,-7.733605466409615,-11.949842465265741,10.051664511346134,0.0003234619739221732
ENGINEERING_SAMPLE,book_age_ms,Q1,500,500,7192,99.95828698553949,-10.05109494953136,-10.052736166309996,0.0,-10.05281968978661,-10.052670923860113,-7.733581518289085,-11.94981587885153,10.051555811730966,0.00021476235875455638
ENGINEERING_SAMPLE,book_age_ms,Q1,5000,100,7192,99.72191323692992,-10.033517505320916,-10.052730885383452,0.0,-11.002082235108066,-9.05045871559633,-7.733523100694014,-11.949757491878085,10.050455812986531,4.72475912298227e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,5000,1000,7192,99.72191323692992,-10.03373755082075,-10.052730885383452,0.0,-11.002082235108066,-9.05045871559633,-7.733605466409615,-11.949842465265741,10.050675738138548,0.0002671727432451308
ENGINEERING_SAMPLE,book_age_ms,Q1,5000,500,7192,99.72191323692992,-10.033649116952006,-10.052730885383452,0.0,-11.002082235108066,-9.05045871559633,-7.733581518289085,-11.94981587885153,10.050587348889291,0.00017878349398997416
ENGINEERING_SAMPLE,book_age_ms,Q1,60000,100,7192,96.64905450500557,-9.721791465689874,-9.947331571577473,0.546683930369731,-14.057412664387927,-4.6707257902897465,-7.733523100694014,-11.949757491878085,10.051786393876073,2.762329195356848e-05
ENGINEERING_SAMPLE,book_age_ms,Q1,60000,1000,7192,96.64905450500557,-9.721960052987072,-9.947331571577473,0.546683930369731,-14.057412664387927,-4.6707257902897465,-7.733605466409615,-11.949842465265741,10.051954932079306,0.00019616149518639033
ENGINEERING_SAMPLE,book_age_ms,Q1,60000,500,7192,96.64905450500557,-9.721869843657542,-9.947331571577473,0.546683930369731,-14.057412664387927,-4.6707257902897465,-7.733581518289085,-11.94981587885153,10.051864748071413,0.00010597748729304934
ENGINEERING_SAMPLE,depth_10_ask,Q1,1000,100,1439,100.0,-10.135952144141184,-10.05272782848831,0.0,-10.579938267160804,-10.052671755725191,-8.221792113655901,-12.09082836603896,10.043043461715726,1.369455802581198e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,1000,1000,1439,100.0,-10.13612708421217,-10.05272782848831,0.0,-10.579938267160804,-10.052671755725191,-8.221812769699504,-12.090849005317441,10.043218305880691,0.00018853872299154318
ENGINEERING_SAMPLE,depth_10_ask,Q1,1000,500,1439,100.0,-10.135970868964222,-10.05272782848831,0.0,-10.579938267160804,-10.052671755725191,-8.221810474583547,-12.090846712064275,10.04306217796651,3.24108088111886e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,15000,100,1439,99.37456567060458,-10.35547983414496,-10.263931243339066,0.0,-12.055485173839056,-8.681352572449825,-8.221792113655901,-12.09082836603896,10.034982677419903,1.3780747551848559e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,15000,1000,1439,99.37456567060458,-10.355557860948391,-10.263931243339066,0.0,-12.055485173839056,-8.681352572449825,-8.221812769699504,-12.090849005317441,10.035060652064638,9.17553922873864e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,15000,500,1439,99.37456567060458,-10.355539109955506,-10.263931243339066,0.0,-12.055485173839056,-8.681352572449825,-8.221810474583547,-12.090846712064275,10.03504191427208,7.301759972977663e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,250,100,1439,100.0,-10.080089563012189,-10.052724216250969,0.0,-10.052817291764612,-10.052674528798567,-8.221792113655901,-12.09082836603896,10.04736822799067,1.369455802581198e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,250,1000,1439,100.0,-10.080406727684839,-10.052724216250969,0.0,-10.052817960961239,-10.052674528798567,-8.221812769699504,-12.090849005317441,10.047685230480893,0.00033069704824760076
ENGINEERING_SAMPLE,depth_10_ask,Q1,250,500,1439,100.0,-10.080153384759779,-10.052724216250969,0.0,-10.052817960961239,-10.052674528798567,-8.221810474583547,-12.090846712064275,10.047432017169832,7.748373718810894e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,3000,100,1439,100.0,-10.233783794398919,-10.052738390174477,0.0,-11.002938724688454,-9.841743119266056,-8.221792113655901,-12.09082836603896,10.03986996564605,6.62208579171361e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,3000,1000,1439,100.0,-10.23416530498672,-10.052738390174477,0.0,-11.002938724688454,-9.841743119266056,-8.221812769699504,-12.090849005317441,10.040251252267995,0.00044750747986154935
ENGINEERING_SAMPLE,depth_10_ask,Q1,3000,500,1439,100.0,-10.234042316831053,-10.052738390174477,0.0,-11.002938724688454,-9.841743119266056,-8.221810474583547,-12.090846712064275,10.040128338707904,0.0003245939197709463
ENGINEERING_SAMPLE,depth_10_ask,Q1,30000,100,1439,99.37456567060458,-10.305815149650368,-10.421793730007746,0.0,-12.851686457609725,-7.518863046368797,-8.221792113655901,-12.09082836603896,10.039847302223077,1.3780747551848559e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,30000,1000,1439,99.37456567060458,-10.305835927601338,-10.421793730007746,0.0,-12.851686457609725,-7.518863046368797,-8.221812769699504,-12.090849005317441,10.039868074519214,3.455304368820874e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,30000,500,1439,99.37456567060458,-10.305833618934022,-10.421793730007746,0.0,-12.851686457609725,-7.518863046368797,-8.221810474583547,-12.090846712064275,10.03986576648631,3.2245010784168724e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,500,100,1439,100.0,-10.10461749788682,-10.052726439107682,0.0,-10.264130520869083,-10.052672587616545,-8.221792113655901,-12.09082836603896,10.049753040120681,5.857455435512041e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,500,1000,1439,100.0,-10.105325081555428,-10.052726439107682,0.0,-10.316337629839659,-10.052672587616545,-8.221812769699504,-12.090849005317441,10.050460244436342,0.000765778870016822
ENGINEERING_SAMPLE,depth_10_ask,Q1,500,500,1439,100.0,-10.10501595454704,-10.052726439107682,0.0,-10.316330294567107,-10.052672587616545,-8.221810474583547,-12.090846712064275,10.050151284765665,0.0004568191993385346
ENGINEERING_SAMPLE,depth_10_ask,Q1,5000,100,1439,99.65253648366921,-10.270051303942896,-10.052786248667813,0.0,-11.423163850737305,-9.31464658666528,-8.221792113655901,-12.09082836603896,10.035496973328682,7.203558329660253e-05
ENGINEERING_SAMPLE,depth_10_ask,Q1,5000,1000,1439,99.65253648366921,-10.270191623319281,-10.052786248667813,0.0,-11.423163850737305,-9.31464658666528,-8.221812769699504,-12.090849005317441,10.035637210899328,0.00021227315394193973
