configuration,design,fold,mode,train_start,train_end,validation_start,validation_end,train_days,validation_days,step_days,period,start,end,attribution_policy,net_return_percent,gross_return_percent,net_pnl,gross_pnl,trades,long_trades,short_trades,win_rate_percent,profit_factor,expectancy,median_trade_pnl,maximum_drawdown_percent,exposure_long_percent,exposure_short_percent,trading_fees,funding_paid,funding_received,net_funding,liquidations,positive,zero_trade,signal_count,stop_count,target_count,time_exit_count,forced_end_count,regime_distribution,best_trade_concentration_percent,top_3_concentration_percent,top_5_concentration_percent,result_without_best_trade,result_without_top_3,result_without_top_5,warning,fixed_parameters,selection_performed,fold_count,median_return_percent,mean_return_percent,positive_fold_percent,zero_trade_fold_percent
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,EXPANDING_365_90_90,11,EXPANDING,2022-01-01T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-11,2025-06-19T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.6491111995320014951211031898,0.8511856775089605000000000002,64.91111995320014951211031898,85.11856775089605000000000002,7,6,1,57.14285714285714285714285714,1.595912151882905103506122309,9.27301713617144993030147414,13.610317003560419989050000,0.8188941547281498447741174333,4.953703703703703703703703704,1.064814814814814814814814815,16.93921098584348917500000000,3.387449634643853616719488,0.119212822791442303829807,-3.268236811852411312889681,0,True,False,7,1,1,5,0,"{""RANGING"": 2060, ""TRENDING_DOWN"": 15, ""TRENDING_UP"": 85}",67.95454083164777475975179962,92.17070966559059211739163522,100,-53.22000088227259210931825262,-95.31701355699338460839805962,-108.9273305605538045974480596,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,EXPANDING_365_90_90,12,EXPANDING,2022-01-01T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,365,90,90,EXPANDING_365_90_90-12,2025-09-17T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.4104164008900512628310074090,0.6187250274851131857142857153,41.04164008900512628310074090,61.87250274851131857142857153,9,1,8,33.33333333333333333333333333,1.111460297603196290106230637,4.560182232111680698122304544,-36.988239712711313403000000,2.802708036548278377232638307,0.7870370370370370370370370370,4.675925925925925925925925926,21.09517094723181921357142857,0.687206934286971835509560,0.951515222012598760753158,0.264308287725626925243598,0,True,False,9,4,2,3,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",40.46051969439804910505945377,100,100,-124.5467637695087392968992594,-368.2175713823699327961510712,-368.2175713823699327961510712,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,1,ROLLING,2022-01-01T00:00:00+00:00,2023-12-31T23:59:59.999999+00:00,2024-01-01T00:00:00+00:00,2024-03-30T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-1,2024-01-01T00:00:00+00:00,2024-03-30T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.000883299410620789447914291,-1.917705448204101728571428576,-200.0883299410620789447914291,-191.7705448204101728571428576,4,1,3,25.00,0.09757186270971204050973921140,-50.02208248526551973619785728,-62.4918761556699588528385716,2.212435407585618388210166686,1.064814814814814814814814815,2.129629629629629629629629630,9.135317493453689196428571429,0.432740570943124668400000,1.250272943744907777180000,0.817532372801783108780000,0,False,False,4,2,0,2,0,"{""RANGING"": 2125, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 11}",100,100,100,-221.7221756203938053963914291,-221.7221756203938053963914291,-221.7221756203938053963914291,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,2,ROLLING,2022-04-01T00:00:00+00:00,2024-03-30T23:59:59.999999+00:00,2024-03-31T00:00:00+00:00,2024-06-28T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-2,2024-03-31T00:00:00+00:00,2024-06-28T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.3055165093705838709145833840,-0.1284622706286945285714285750,-30.5516509370583870914583384,-12.8462270628694528571428575,8,2,6,37.500,0.9251578260534641019028966694,-3.8189563671322983864322923,-74.16547938216489527959014215,3.223276791417885174321836521,1.898148148148148148148148148,2.453703703703703703703703704,17.29942987025139225785714285,1.359200516252638588163768,0.953206512315096611705430,-0.405994003937541976458338,0,False,False,8,4,2,2,0,"{""RANGING"": 2108, ""TRENDING_DOWN"": 25, ""TRENDING_UP"": 27}",38.94674184465564936953262121,100,100,-177.6389754344246952143154813,-408.2143706686446842540088559,-408.2143706686446842540088559,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,3,ROLLING,2022-06-30T00:00:00+00:00,2024-06-28T23:59:59.999999+00:00,2024-06-29T00:00:00+00:00,2024-09-26T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-3,2024-06-29T00:00:00+00:00,2024-09-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.07197007402467236803476063530,0.04380082217794227142857143900,-7.19700740246723680347606353,4.38008221779422714285714390,6,0,6,33.33333333333333333333333333,0.9767096218316821279034950895,-1.199501233744539467246010588,-59.968316881499849022995672,1.856979669230563468413160355,0,2.592592592592592592592592593,12.17926655501881495642857143,0.115446936608120213913292,0.717623871365471224008656,0.602176934757351010095364,0,False,False,6,3,2,1,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 2112, ""TRENDING_DOWN"": 42}",58.69441376150135028364659598,100,100,-184.3455747638819099920474924,-309.0120456806234240734760642,-309.0120456806234240734760642,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,4,ROLLING,2022-09-28T00:00:00+00:00,2024-09-26T23:59:59.999999+00:00,2024-09-27T00:00:00+00:00,2024-12-25T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-4,2024-09-27T00:00:00+00:00,2024-12-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.067485455087818032106072576,-0.9011065084601022142857142867,-106.7485455087818032106072576,-90.11065084601022142857142867,7,3,4,28.57142857142857142857142857,0.6567730026200333062737230115,-15.24979221554025760151532251,-49.66804672253359877020571440,1.862602540790955771798101955,1.944444444444444444444444444,2.175925925925925925925925926,15.70441428934908481785714286,1.885933367595414416497710,0.952452994172917452319024,-0.933480373422496964178686,0,False,False,7,4,1,2,0,"{""RANGING"": 2088, ""TRENDING_DOWN"": 30, ""TRENDING_UP"": 42}",60.48570957523887791560033282,100,100,-230.3002090977855423710372576,-311.0144199717677871147731476,-311.0144199717677871147731476,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,5,ROLLING,2022-12-27T00:00:00+00:00,2024-12-25T23:59:59.999999+00:00,2024-12-26T00:00:00+00:00,2025-03-25T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-5,2024-12-26T00:00:00+00:00,2025-03-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.986501724417050714781793104,2.178338757002916571428571419,198.6501724417050714781793104,217.8338757002916571428571419,10,0,10,40.0,1.423577272783797561823699526,19.86501724417050714781793104,-39.862692831318099765458564,4.307700590691185031865595899,0,4.675925925925925925925925926,20.00859901106725545142857143,0.086710244281147821183454,0.911605996761817607934194,0.824895752480669786750740,0,True,False,10,4,4,2,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 2081, ""TRENDING_DOWN"": 61, ""TRENDING_UP"": 5}",27.47542589222145055243383370,79.78400806334612200120287294,100,15.2153534121444493981793107,-334.0136391389646618830830247,-468.9821319641484916730830247,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,6,ROLLING,2023-03-27T00:00:00+00:00,2025-03-25T23:59:59.999999+00:00,2025-03-26T00:00:00+00:00,2025-06-23T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-6,2025-03-26T00:00:00+00:00,2025-06-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,4.009435731627471486391889737,4.291268609037044514285714278,400.9435731627471486391889737,429.1268609037044514285714278,11,7,4,63.63636363636363636363636364,2.585855819682789916075326401,36.44941574206792260356263397,23.899550957269472022370400,2.039222429261224827013092391,5.324074074074074074074074074,2.824074074074074074074074074,24.76725097636910622714285714,3.535249587379638866069404,0.119212822791442303829807,-3.416036764588196562239597,0,True,False,11,2,4,5,0,"{""RANGING"": 2047, ""TRENDING_DOWN"": 45, ""TRENDING_UP"": 68}",27.11849089549048018669875423,73.06378608719170714015258760,92.95090849550327581844509931,223.6514747536861497494746882,-76.7243030855962559965650531,-206.7400062703824417051364813,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,7,ROLLING,2023-06-25T00:00:00+00:00,2025-06-23T23:59:59.999999+00:00,2025-06-24T00:00:00+00:00,2025-09-21T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-7,2025-06-24T00:00:00+00:00,2025-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.4272594482722252382328051198,0.6068816466229184000000000002,42.72594482722252382328051198,60.68816466229184000000000002,6,6,0,50.0,1.392242650282067997831958357,7.12099080453708730388008533,5.258705771022578283915256,0.8206918746499709980637751843,4.953703703703703703703703704,0,14.57477020042546256000000000,3.387449634643853616719488,0,-3.387449634643853616719488,0,True,False,6,1,1,4,0,"{""RANGING"": 2075, ""TRENDING_UP"": 85}",77.89552881954729956282023015,100,100,-75.40517600825021779814805962,-108.9273305605538045974480596,-108.9273305605538045974480596,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,8,ROLLING,2023-09-23T00:00:00+00:00,2025-09-21T23:59:59.999999+00:00,2025-09-22T00:00:00+00:00,2025-12-20T23:59:59.999999+00:00,730,90,90,ROLLING_730_90_90-8,2025-09-22T00:00:00+00:00,2025-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.4104164008900512628310074090,0.6187250274851131857142857153,41.04164008900512628310074090,61.87250274851131857142857153,9,1,8,33.33333333333333333333333333,1.111460297603196290106230637,4.560182232111680698122304544,-36.988239712711313403000000,2.802708036548278377232638307,0.7870370370370370370370370370,4.675925925925925925925925926,21.09517094723181921357142857,0.687206934286971835509560,0.951515222012598760753158,0.264308287725626925243598,0,True,False,9,4,2,3,0,"{""RANGING"": 2101, ""TRENDING_DOWN"": 53, ""TRENDING_UP"": 6}",40.46051969439804910505945377,100,100,-124.5467637695087392968992594,-368.2175713823699327961510712,-368.2175713823699327961510712,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,1,ROLLING,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59.999999+00:00,2023-01-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-1,2023-01-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.072112286977384339543568391,-0.9667957054680905571428571522,-107.2112286977384339543568391,-96.67957054680905571428571522,4,3,1,25.00,0.5000145785833840023578869517,-26.80280717443460848858920978,-64.3094509785696001342857147,1.501533618584763343386711250,0.62500,0.3935185185185185185185185185,9.618973012277736404999999999,0.968097441322570881400000,0.055412302670929046328876,-0.912685138651641835071124,0,False,False,4,3,1,0,0,"{""RANGING"": 4282, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 31}",100,100,100,-214.4287095291204565158139826,-214.4287095291204565158139826,-214.4287095291204565158139826,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,2,ROLLING,2022-04-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,2023-04-01T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-2,2023-04-01T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5063362993560515310285714347,-0.4772591311891947428571428633,-50.63362993560515310285714347,-47.72591311891947428571428633,1,0,1,0,0E+26,-50.63362993560515310285714347,-50.63362993560515310285714347,0.5063362993560515310285714300,0,0.5092592592592592592592592593,2.409121021203440657142857143,0.498595795482238160000000,0,-0.498595795482238160000000,0,False,False,1,1,0,0,0,"{""RANGING"": 4309, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 6}",0,0,0,-50.63362993560515310285714347,-50.63362993560515310285714347,-50.63362993560515310285714347,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,3,ROLLING,2022-06-30T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,2023-06-30T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-3,2023-06-30T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.191066587226121243142857153,-1.138594090095092800000000010,-119.1066587226121243142857153,-113.8594090095092800000000010,2,1,1,0,0E+25,-59.55332936130606215714285765,-59.55332936130606215714285765,1.191066587226121243142857150,0.02314814814814814814814814815,0.5092592592592592592592592593,4.748653917620606154285714285,0.498595795482238160000000,0,-0.498595795482238160000000,0,False,False,2,2,0,0,0,"{""RANGING"": 4301, ""TRENDING_DOWN"": 5, ""TRENDING_UP"": 14}",0,0,0,-119.1066587226121243142857153,-119.1066587226121243142857153,-119.1066587226121243142857153,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,4,ROLLING,2022-09-28T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,2023-09-28T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-4,2023-09-28T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.685613587280690501562200009,-2.579040407109999785714285723,-268.5613587280690501562200009,-257.9040407109999785714285723,5,2,3,20.0,0.07454928734439142864654443021,-53.71227174561381003124400018,-68.47302878700697121142857180,2.685613587280690501562200010,0.5555555555555555555555555556,1.064814814814814814814814815,11.47485038987085469357142857,0.432740570943124668400000,1.250272943744907777180000,0.817532372801783108780000,0,False,False,5,3,0,2,0,"{""RANGING"": 4271, ""TRENDING_DOWN"": 24, ""TRENDING_UP"": 25}",100,100,100,-290.1952044074007766078200009,-290.1952044074007766078200009,-290.1952044074007766078200009,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,5,ROLLING,2022-12-27T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,2023-12-27T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-5,2023-12-27T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,TRADE_EXIT_TIME,-2.306399808781204660362497676,-2.046167718832796257142857151,-230.6399808781204660362497676,-204.6167718832796257142857151,12,3,9,33.33333333333333333333333333,0.6338679153689009793028830367,-19.2199984065100388363541473,-74.16547938216489527959014215,4.818068882050055691387966434,1.481481481481481481481481481,2.291666666666666666666666667,26.43474736370508145428571429,1.791941087195763256563768,2.203479456060004388885430,0.411538368864241132321662,0,False,False,12,6,2,4,0,"{""RANGING"": 4233, ""TRENDING_DOWN"": 49, ""TRENDING_UP"": 38}",36.83661149100995452279334658,94.58201057725897757321081183,100,-377.7273053754867741591069105,-608.3027006097067631988002851,-629.9365462890384896504002851,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,6,ROLLING,2023-03-27T00:00:00+00:00,2024-03-25T23:59:59.999999+00:00,2024-03-26T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-6,2024-03-26T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.3774865833952562389493440193,-0.08466144845075225714285713600,-37.74865833952562389493440193,-8.46614484507522571428571360,14,2,12,35.71428571428571428571428571,0.9473685610582096284959173140,-2.696332738537544563923885852,-69.94392947326428474901871375,3.223276791417885174321836521,0.9490740740740740740740740741,2.523148148148148148148148148,29.47869642527020721428571428,1.474647452860758802077060,1.670830383680567835714086,0.196182930819809033637026,0,False,False,14,7,4,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4220, ""TRENDING_DOWN"": 67, ""TRENDING_UP"": 27}",26.07128272753185285683411671,66.06579207101670072401356616,100,-214.8972257009402970835058308,-486.6510211150481192877915455,-717.2264163492681083274849201,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,7,ROLLING,2023-06-25T00:00:00+00:00,2024-06-23T23:59:59.999999+00:00,2024-06-24T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-7,2024-06-24T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,-1.139455529112490400140833211,-0.8573056862821599428571428477,-113.9455529112490400140833211,-85.73056862821599428571428477,13,3,10,30.76923076923076923076923077,0.8162246948743459747050187157,-8.765042531634541539544870854,-51.524446004568897709991344,3.186478922978732324468071016,0.9722222222222222222222222222,2.384259259259259259259259259,27.88368084436789977428571429,2.001380304203534630411002,1.670076865538388676327680,-0.331303438665145954083322,0,False,False,13,7,3,3,0,"{""HIGH_VOLATILITY"": 6, ""RANGING"": 4200, ""TRENDING_DOWN"": 72, ""TRENDING_UP"": 42}",35.00400092188919797833765815,84.05112525647313720622746638,100,-291.0941202726637132026547500,-539.3122547784089664445133218,-620.0264656523912111882492118,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,8,ROLLING,2023-09-23T00:00:00+00:00,2024-09-21T23:59:59.999999+00:00,2024-09-22T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-8,2024-09-22T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,TRADE_EXIT_TIME,0.9190162693292326826757205285,1.277232248542814357142857132,91.90162693292326826757205285,127.7232248542814357142857132,17,3,14,35.29411764705882352941176471,1.117823119480243307804633831,5.405978054877839309857179579,-49.66804672253359877020571440,4.351283238872039921454462841,0.9722222222222222222222222222,3.425925925925925925925925926,35.71301330041634026928571429,1.972643611876562237681164,1.864058990934735060253218,-0.108584620941827177427946,0,True,False,17,8,5,4,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4169, ""TRENDING_DOWN"": 91, ""TRENDING_UP"": 47}",21.03855971663348230222082976,61.09243309485095797216114153,90.74270220650109208908934924,-91.53319209663735381242794685,-440.7621846477464650936902822,-699.2823410619340340441202822,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,9,ROLLING,2023-12-22T00:00:00+00:00,2024-12-20T23:59:59.999999+00:00,2024-12-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-9,2024-12-21T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,TRADE_EXIT_TIME,5.774085704784745944285384770,6.225303335153918985714285697,577.4085704784745944285384770,622.5303335153918985714285697,20,7,13,50.0,1.799948849231597808894588547,28.87042852392372972142692385,7.010782355446006086113065,4.591489500157716453482519288,2.662037037037037037037037037,3.217592592592592592592592593,42.41140920201833506357142857,3.621959831660786687252858,0.911605996761817607934194,-2.710353834898969079318664,0,True,False,20,6,8,6,0,"{""HIGH_VOLATILITY"": 13, ""RANGING"": 4143, ""TRENDING_DOWN"": 91, ""TRENDING_UP"": 73}",14.11889161079182322391002080,41.31890095154351379313198953,67.12573576705421068935056517,393.9737514489139723485384773,40.5870318278455683404189989,-294.6993493276424314377981439,,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,10,ROLLING,2024-03-21T00:00:00+00:00,2025-03-20T23:59:59.999999+00:00,2025-03-21T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-10,2025-03-21T00:00:00+00:00,2025-09-16T23:59:59.999999+00:00,TRADE_EXIT_TIME,4.436695179899696724624694857,4.898150255659962914285714278,443.6695179899696724624694857,489.8150255659962914285714278,17,13,4,58.82352941176470588235294118,2.226446407564009391443110092,26.09820694058645132132173445,19.911837548743166810250000,2.039222429261224827013092391,5.138888888888888888888888889,1.412037037037037037037037037,39.34202117679456878714285714,6.922699222023492482788892,0.119212822791442303829807,-6.803486399232050178959085,0,True,False,17,3,5,9,0,"{""RANGING"": 4122, ""TRENDING_DOWN"": 45, ""TRENDING_UP"": 153}",22.01233523070437297004575676,59.30656535328011760320734891,86.81606405526964831189107373,266.3774195809086735727552002,-33.9983582583737321732845411,-255.5657976027452641732845409,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,11,ROLLING,2024-06-19T00:00:00+00:00,2025-06-18T23:59:59.999999+00:00,2025-06-19T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,365,180,90,ROLLING_365_180_90-11,2025-06-19T00:00:00+00:00,2025-12-15T23:59:59.999999+00:00,TRADE_EXIT_TIME,1.059527600422052757952110599,1.469910704994073685714285715,105.9527600422052757952110599,146.9910704994073685714285715,16,7,9,43.7500,1.222055731101323570291036120,6.622047502637829737200691244,-7.898090099517903187595869,2.785207472311366201460497324,2.870370370370370370370370370,2.870370370370370370370370370,38.03438193307530838857142857,4.074656568930825452229048,1.070728044804041064582965,-3.003928524126784387646083,0,True,False,16,5,3,8,0,"{""RANGING"": 4161, ""TRENDING_DOWN"": 68, ""TRENDING_UP"": 91}",28.39805656136157459432144016,75.15186579584129221593944407,94.25102230076194054183466523,-59.6356438163085897847889404,-332.2560123515471682956572058,-443.6227473906201505942991308,RESULT_DEPENDS_ON_FEW_TRADES,True,False,,,,,
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,EXPANDING_365_90_90,CONSOLIDATED,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,12,-0.1887432916976281194746720096,0.093714924425799838253978245,33.33333333333333333333333333,8.333333333333333333333333333
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_180_90,CONSOLIDATED,,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,11,-0.5063362993560515310285714347,0.2646230974824117449825489873,36.36363636363636363636363636,0
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_365_90_90,CONSOLIDATED,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,12,-0.1887432916976281194746720096,0.093714924425799838253978245,33.33333333333333333333333333,8.333333333333333333333333333
FUTURES_LONG_SHORT_TIME_EXIT_24_1X,ROLLING_730_90_90,CONSOLIDATED,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,8,0.1692231634326894473981233868,0.4234697459141379552167705605,50.0,0
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,ROLLING_365_90_90,1,ROLLING,2022-01-01T00:00:00+00:00,2022-12-31T23:59:59.999999+00:00,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-1,2023-01-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.7905917404658010553033778858,-0.6849617691981533714285714395,-79.05917404658010553033778858,-68.49617691981533714285714395,4,3,1,25.00,0.6319572663261185591187834862,-19.76479351164502638258444714,-64.4618102835101048350000004,1.502869433289217741135720740,1.296296296296296296296296296,0.7870370370370370370370370370,9.648774493823621818571428571,0.969684232298540832480000,0.055461599357394263570784,-0.914222632941146568909216,0,False,False,4,3,1,0,0,"{""RANGING"": 2128, ""TRENDING_DOWN"": 7, ""TRENDING_UP"": 25}",100,100,100,-214.8097674892110691378577890,-214.8097674892110691378577890,-214.8097674892110691378577890,,True,False,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,ROLLING_365_90_90,2,ROLLING,2022-04-01T00:00:00+00:00,2023-03-31T23:59:59.999999+00:00,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-2,2023-04-01T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,TRADE_EXIT_TIME,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,False,True,0,0,0,0,0,"{""RANGING"": 2154, ""TRENDING_UP"": 6}",0,0,0,0,0,0,,True,False,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,ROLLING_365_90_90,3,ROLLING,2022-06-30T00:00:00+00:00,2023-06-29T23:59:59.999999+00:00,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-3,2023-06-30T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.5082858252310502515000000062,-0.4790967024368340000000000062,-50.82858252310502515000000062,-47.90967024368340000000000062,1,0,1,0,0E+26,-50.82858252310502515000000062,-50.82858252310502515000000062,0.5082858252310502515000000100,0,1.018518518518518518518518519,2.41839676100880825000000,0.500515518412816900000000,0,-0.500515518412816900000000,0,False,False,1,1,0,0,0,"{""RANGING"": 2155, ""TRENDING_DOWN"": 5}",0,0,0,-50.82858252310502515000000062,-50.82858252310502515000000062,-50.82858252310502515000000062,,True,False,,,,,
FUTURES_LONG_SHORT_TARGET_R_2_5_1X,ROLLING_365_90_90,4,ROLLING,2022-09-28T00:00:00+00:00,2023-09-27T23:59:59.999999+00:00,2023-09-28T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,365,90,90,ROLLING_365_90_90-4,2023-09-28T00:00:00+00:00,2023-12-26T23:59:59.999999+00:00,TRADE_EXIT_TIME,-0.6873666785228235088285714323,-0.6638812714246889142857142894,-68.73666785228235088285714323,-66.38812714246889142857142894,1,1,0,0,0E+26,-68.73666785228235088285714323,-68.73666785228235088285714323,0.6873666785228235088285714300,0.04629629629629629629629629630,0,2.348540709813459454285714286,0,0,0,0,False,False,1,1,0,0,0,"{""RANGING"": 2146, ""TRENDING_UP"": 14}",0,0,0,-68.73666785228235088285714323,-68.73666785228235088285714323,-68.73666785228235088285714323,,True,False,,,,,
