market,mode,variant_id,period,stage,entered_count,passed_count,failed_count,pass_percent_from_previous,pass_percent_from_evaluated,dominant_failure_reason
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,regime_matched,17419,209,17210,1.199839255984844135713875653,1.199839255984844135713875653,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,ema_alignment,209,209,0,100,1.199839255984844135713875653,EMA_ALIGNMENT_REJECTED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,price_long_ema_side,209,209,0,100,1.199839255984844135713875653,PRICE_CROSSED_LONG_EMA
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,trend_persistence,209,125,84,59.80861244019138755980861244,0.7176072105172512773408347207,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,pullback_started,125,11,114,8.800,0.06314943452551811240599345542,NO_PULLBACK
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,pullback_age_valid,11,10,1,90.90909090909090909090909091,0.05740857684138010218726677766,PULLBACK_TOO_OLD
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,pullback_depth_min,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_SHALLOW
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,pullback_depth_max,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_DEEP
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,long_ema_not_crossed,10,10,0,100,0.05740857684138010218726677766,PRICE_CROSSED_LONG_EMA
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,resumption_cross,10,1,9,10.0,0.005740857684138010218726677766,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740857684138010218726677766,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,CALIBRATION_BASE,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,regime_matched,17419,210,17209,1.205580113668982145932602331,1.205580113668982145932602331,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,ema_alignment,210,210,0,100,1.205580113668982145932602331,EMA_ALIGNMENT_REJECTED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,price_long_ema_side,210,210,0,100,1.205580113668982145932602331,PRICE_CROSSED_LONG_EMA
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,trend_persistence,210,126,84,60.0,0.7233480682013892875595613985,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,pullback_started,126,12,114,9.523809523809523809523809524,0.06889029220965612262472013319,NO_PULLBACK
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,pullback_age_valid,12,11,1,91.66666666666666666666666667,0.06314943452551811240599345542,PULLBACK_TOO_OLD
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,pullback_depth_min,11,11,0,100,0.06314943452551811240599345542,PULLBACK_TOO_SHALLOW
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,pullback_depth_max,11,11,0,100,0.06314943452551811240599345542,PULLBACK_TOO_DEEP
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,long_ema_not_crossed,11,11,0,100,0.06314943452551811240599345542,PRICE_CROSSED_LONG_EMA
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,resumption_cross,11,2,9,18.18181818181818181818181818,0.01148171536827602043745335553,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,directional_close_confirmation,2,2,0,100,0.01148171536827602043745335553,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,entry_extension_valid,2,1,1,50.0,0.005740857684138010218726677766,PRICE_OVEREXTENDED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,volume_valid,1,0,1,0,0,VOLUME_REJECTED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,EXTENSION_1_5,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,regime_matched,17419,212,17207,1.217061829037258166370055686,1.217061829037258166370055686,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,ema_alignment,212,212,0,100,1.217061829037258166370055686,EMA_ALIGNMENT_REJECTED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,price_long_ema_side,212,212,0,100,1.217061829037258166370055686,PRICE_CROSSED_LONG_EMA
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,trend_persistence,212,128,84,60.37735849056603773584905660,0.7348297835696653079970147540,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,pullback_started,128,14,114,10.937500,0.08037200757793214306217348872,NO_PULLBACK
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,pullback_age_valid,14,13,1,92.85714285714285714285714286,0.07463114989379413284344681095,PULLBACK_TOO_OLD
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,pullback_depth_min,13,13,0,100,0.07463114989379413284344681095,PULLBACK_TOO_SHALLOW
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,pullback_depth_max,13,13,0,100,0.07463114989379413284344681095,PULLBACK_TOO_DEEP
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,long_ema_not_crossed,13,13,0,100,0.07463114989379413284344681095,PRICE_CROSSED_LONG_EMA
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,resumption_cross,13,4,9,30.76923076923076923076923077,0.02296343073655204087490671106,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,directional_close_confirmation,4,4,0,100,0.02296343073655204087490671106,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,entry_extension_valid,4,3,1,75.00,0.01722257305241403065618003330,PRICE_OVEREXTENDED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,volume_valid,3,0,3,0,0,VOLUME_REJECTED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,EXTENSION_2_0,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,regime_matched,17419,209,17210,1.199839255984844135713875653,1.199839255984844135713875653,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,ema_alignment,209,209,0,100,1.199839255984844135713875653,EMA_ALIGNMENT_REJECTED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,price_long_ema_side,209,209,0,100,1.199839255984844135713875653,PRICE_CROSSED_LONG_EMA
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,trend_persistence,209,125,84,59.80861244019138755980861244,0.7176072105172512773408347207,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_started,125,11,114,8.800,0.06314943452551811240599345542,NO_PULLBACK
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_age_valid,11,10,1,90.90909090909090909090909091,0.05740857684138010218726677766,PULLBACK_TOO_OLD
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_depth_min,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_SHALLOW
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,pullback_depth_max,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_DEEP
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,long_ema_not_crossed,10,10,0,100,0.05740857684138010218726677766,PRICE_CROSSED_LONG_EMA
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,resumption_cross,10,1,9,10.0,0.005740857684138010218726677766,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740857684138010218726677766,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,NO_MINIMUM_DEPTH,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,regime_matched,17419,209,17210,1.199839255984844135713875653,1.199839255984844135713875653,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,ema_alignment,209,209,0,100,1.199839255984844135713875653,EMA_ALIGNMENT_REJECTED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,price_long_ema_side,209,209,0,100,1.199839255984844135713875653,PRICE_CROSSED_LONG_EMA
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,trend_persistence,209,125,84,59.80861244019138755980861244,0.7176072105172512773408347207,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,pullback_started,125,11,114,8.800,0.06314943452551811240599345542,NO_PULLBACK
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,pullback_age_valid,11,10,1,90.90909090909090909090909091,0.05740857684138010218726677766,PULLBACK_TOO_OLD
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,pullback_depth_min,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_SHALLOW
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,pullback_depth_max,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_DEEP
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,long_ema_not_crossed,10,10,0,100,0.05740857684138010218726677766,PRICE_CROSSED_LONG_EMA
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,resumption_cross,10,1,9,10.0,0.005740857684138010218726677766,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740857684138010218726677766,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,VOLUME_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,regime_matched,17419,48,17371,0.2755611688386244904988805328,0.2755611688386244904988805328,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,ema_alignment,48,48,0,100,0.2755611688386244904988805328,EMA_ALIGNMENT_REJECTED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,price_long_ema_side,48,48,0,100,0.2755611688386244904988805328,PRICE_CROSSED_LONG_EMA
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,trend_persistence,48,28,20,58.33333333333333333333333333,0.1607440151558642861243469774,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,pullback_started,28,0,28,0,0,NO_PULLBACK
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,pullback_age_valid,0,0,0,0,0,PULLBACK_TOO_OLD
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,pullback_depth_min,0,0,0,0,0,PULLBACK_TOO_SHALLOW
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,pullback_depth_max,0,0,0,0,0,PULLBACK_TOO_DEEP
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,long_ema_not_crossed,0,0,0,0,0,PRICE_CROSSED_LONG_EMA
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,resumption_cross,0,0,0,0,0,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,directional_close_confirmation,0,0,0,0,0,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,entry_extension_valid,0,0,0,0,0,PRICE_OVEREXTENDED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,VOLATILITY_RELAXED,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,regime_matched,17419,209,17210,1.199839255984844135713875653,1.199839255984844135713875653,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,ema_alignment,209,209,0,100,1.199839255984844135713875653,EMA_ALIGNMENT_REJECTED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,price_long_ema_side,209,209,0,100,1.199839255984844135713875653,PRICE_CROSSED_LONG_EMA
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,trend_persistence,209,163,46,77.99043062200956937799043062,0.9357598025144956656524484758,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,pullback_started,163,12,151,7.361963190184049079754601227,0.06889029220965612262472013319,NO_PULLBACK
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,pullback_age_valid,12,10,2,83.33333333333333333333333333,0.05740857684138010218726677766,PULLBACK_TOO_OLD
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,pullback_depth_min,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_SHALLOW
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,pullback_depth_max,10,10,0,100,0.05740857684138010218726677766,PULLBACK_TOO_DEEP
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,long_ema_not_crossed,10,10,0,100,0.05740857684138010218726677766,PRICE_CROSSED_LONG_EMA
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,resumption_cross,10,1,9,10.0,0.005740857684138010218726677766,RESUMPTION_NOT_CONFIRMED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,directional_close_confirmation,1,1,0,100,0.005740857684138010218726677766,DIRECTIONAL_CLOSE_REJECTED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,entry_extension_valid,1,0,1,0,0,PRICE_OVEREXTENDED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,volume_valid,0,0,0,0,0,VOLUME_REJECTED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,volatility_valid,0,0,0,0,0,VOLATILITY_REJECTED
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,signal_created,0,0,0,0,0,
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,risk_approved,0,0,0,0,0,
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,order_executed,0,0,0,0,0,
SPOT,LONG,PERSISTENCE_2,DEVELOPMENT,trade_closed,0,0,0,0,0,
SPOT,LONG,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,evaluated_candles,17419,17419,0,100,100,
SPOT,LONG,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,regime_matched,17419,209,17210,1.199839255984844135713875653,1.199839255984844135713875653,REGIME_AFTER_PULLBACK_REJECTED
SPOT,LONG,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,ema_alignment,209,209,0,100,1.199839255984844135713875653,EMA_ALIGNMENT_REJECTED
SPOT,LONG,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,price_long_ema_side,209,209,0,100,1.199839255984844135713875653,PRICE_CROSSED_LONG_EMA
SPOT,LONG,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,trend_persistence,209,125,84,59.80861244019138755980861244,0.7176072105172512773408347207,TREND_PERSISTENCE_TOO_SHORT
SPOT,LONG,DIRECTIONAL_CLOSE_RELAXED,DEVELOPMENT,pullback_started,125,11,114,8.800,0.06314943452551811240599345542,NO_PULLBACK
